"Edad","Mx","qx","lx","dx","Lx","Tx","P_x1","e_0"
25,0.00141030669230898,0.0014093129105943,1e+05,140.93129105943,99929.5343544703,5079767.10247252,0.999295343544703,50.7976710247252
26,0.00144103194830213,0.00143999440932752,99859.0687089406,143.796500661527,99787.1704586098,4979837.56811805,0.980327929934853,49.8686562222285
27,0.00147355499144599,0.00147247010860685,99715.272208279,146.827757698286,99641.8583294299,4880050.39765944,0.979961761986482,48.93984932886
28,0.00150842224622071,0.0015072854347801,99568.4444505808,150.078066084072,99493.4054175387,4780408.53933001,0.979581797274631,48.0112807396794
29,0.00154623143642826,0.00154503694408156,99418.3663844967,153.605048984284,99341.5638600045,4680915.13391247,0.979187258871501,47.0830019053945
30,0.00158764116623207,0.00158638186365602,99264.7613355124,157.4718170828,99186.025426971,4581573.57005246,0.978777320028665,46.1550857364867
31,0.00163339222452085,0.00163205932801268,99107.2895184296,161.748976332606,99026.4150302633,4482387.54462549,0.978351100574854,45.2276272149685
32,0.00168432256305563,0.0016829052853838,98945.540542097,166.515973143452,98862.2825555253,4383361.12959523,0.977907663261067,44.3007446882389
33,0.00174137838571005,0.0017398635053589,98779.0245689536,171.862019942472,98693.0935589823,4284498.8470397,0.977446010120399,43.3745814532606
34,0.00180563757565239,0.00180400888253983,98607.1625490111,177.888197120465,98518.2184504508,4185805.75348072,0.976965078744934,42.4493073857615
35,0.00187833437547814,0.00187657196066725,98429.2743518906,184.709616357582,98336.9195437118,4087287.53503027,0.976463738584016,41.5251210774751
36,0.0019607519807794,0.00195883158932001,98244.564735533,192.444556882957,98148.3424570916,3988950.61548656,0.975940787453559,40.6022524118715
37,0.0020542109081742,0.00205210318180382,98052.1201786501,201.213067801218,97951.5136447495,3890802.27302947,0.975394946712039,39.6809601458945
38,0.00216024575145965,0.00215791493817105,97850.9071108489,211.153934168088,97745.3301437648,3792850.75938472,0.974824854420453,38.7615288541786
39,0.00228065816084275,0.00227806042229625,97639.7531766808,222.429257354571,97528.5385480035,3695105.42924095,0.974229059790472,37.8442725326702
40,0.00241756401144218,0.00241464523173586,97417.3239193262,235.228276690269,97299.7097809811,3597576.89069295,0.973606020067461,36.9295392847395
41,0.00257305330839472,0.00256974726005011,97182.0956426359,249.733424003592,97057.2289306341,3500277.18091197,0.972954098623243,36.0177166150379
42,0.00274891748339717,0.00274514439568529,96932.3622186323,266.093330905015,96799.3155531798,3403219.95198134,0.972271559103972,35.1092233190946
43,0.00294711779097376,0.00294278142922126,96666.2688877273,284.467700914913,96524.0350372699,3306420.63642816,0.971556550290902,34.2044921612562
44,0.00316983685041164,0.00316482086750625,96381.8011868124,305.031135643863,96229.2856189905,3209896.60139089,0.970807091519504,33.3039698559824
45,0.00341948609791355,0.00341364963417993,96076.7700511686,327.972430938361,95912.7838356994,3113667.31577189,0.970021063738535,32.4081181550298
46,0.00369885129707839,0.00369202317472406,95748.7976202302,353.506779765854,95572.0442303473,3017754.5319362,0.969196200457941,31.5174143899494
47,0.0040112985861685,0.00400326943166286,95395.2908404643,381.893051746219,95204.3443145912,2922182.48770585,0.9683300801245,30.632355768932
48,0.00436062674121505,0.00435113989272955,95013.3977887181,413.416585462273,94806.689495987,2826978.14339126,0.967420123583954,29.7534685547992
49,0.00475108015749769,0.00473982052387715,94599.9812032559,448.386932465584,94375.7877370231,2732171.45389527,0.966463593035687,28.881310748096
50,0.00518739070954773,0.00517397100498637,94151.5942707903,487.137618830309,93908.0254613751,2637795.66615825,0.965457589565812,28.0164737154812
51,0.00567436759378515,0.00565831391722147,93664.45665196,529.982898622772,93399.4652026486,2543887.64069687,0.964399052335185,27.1595835990326
52,0.00621594159877891,0.00619668249054521,93134.4737533372,577.124762773447,92845.9113719505,2450488.17549422,0.963284752161042,26.3112902960534
53,0.00681572671911316,0.00679257853959118,92557.3489905638,628.703062434754,92242.9974593464,2357642.26412227,0.962111259176664,25.4722319711494
54,0.00747701116270269,0.00744916242739149,91928.645928129,684.791415248795,91586.2502205046,2265399.26666293,0.960874896559556,24.643017894923
55,0.00820255860066582,0.00816905502439101,91243.8545128802,745.376068153246,90871.1664788036,2173813.01644242,0.959571696005969,23.8242129077916
56,0.00899499915921739,0.00895472528600806,90498.478444727,810.389013274252,90093.2839380898,2082941.84996362,0.958197339977511,23.0163190117699
57,0.00985853463623729,0.00981017764817122,89688.0894314527,879.856090247619,89248.1613863289,1992848.56602553,0.956747095969259,22.2197682954171
58,0.0107977783204203,0.0107397953556916,88808.2333412051,953.782251985049,88331.3422152126,1903600.4046392,0.955215783623578,21.4349540917618
59,0.0118173091042474,0.0117478948518532,87854.45108922,1032.10485366343,87338.3986623883,1815269.06242399,0.953597749821894,20.6622321341522
60,0.0129215995714722,0.0128386516138761,86822.3462355566,1114.68185561764,86265.0053077478,1727930.6637616,0.951886802639735,19.9019116469575
61,0.0141161702206508,0.014017235380325,85707.664379939,1201.3845055115,85106.9721271832,1641665.65845385,0.950076118725763,19.1542456597161
62,0.0154129892703466,0.0152951175291638,84506.2798744275,1292.53348263178,83860.0131331116,1556558.68632667,0.94815815772906,18.4194439589536
63,0.0168284493894252,0.0166880325339717,83213.7463917957,1388.67370705996,82519.4095382657,1472698.67319356,0.946124734088238,17.6977811605746
64,0.0183825781579206,0.0182151573808148,81825.0726847357,1490.45657664907,81079.8443964112,1390179.26365529,0.943967214040248,16.9896489919602
65,0.0200997981672069,0.0198998071139287,80334.6161080867,1598.64336512243,79535.2944255254,1309099.41925888,0.941676698454541,16.29558318294
66,0.0220077308957077,0.0217681965893955,78735.9727429642,1713.94013332613,77879.0026763012,1229564.12483335,0.939244267276084,15.6162943315287
67,0.0241248251144743,0.0238372898895797,77022.0326096381,1835.99651920061,76104.0343500378,1151685.12215705,0.936661292320271,14.9526711141733
68,0.026464341539962,0.0261187339914909,75186.0360904375,1963.76407652077,74204.1540521771,1075581.08780701,0.933919408277587,14.3055964077326
69,0.0290381180468357,0.0286225456176131,73222.2720139167,2095.80782094361,72174.3681034449,1001376.93375484,0.931010172181931,13.6758517075858
70,0.0318558162110169,0.0313563747553912,71126.4641929731,2230.26806626077,70011.3301598427,929202.565651393,0.927924874569644,13.0640905068805
71,0.0349256539846807,0.0343262211238933,68896.1961267123,2364.94606284065,67713.723095292,859191.23549155,0.924654394264653,12.4708080241665
72,0.0382678755819718,0.0375494075537499,66531.2500638717,2498.20902370877,65282.1455520173,791477.512396258,0.9211889969332,11.8963270889457
73,0.041912844738215,0.0410525305683049,64033.0410401629,2628.71837468281,62718.6818528215,726195.366844241,0.917518635047039,11.3409476583933
74,0.045895767179885,0.0448661832299979,61404.3226654801,2754.97759182335,60026.8338695684,663476.684991419,0.913633872210763,10.8050485078375
75,0.0502574639548179,0.0490255149300854,58649.3450736568,2875.31434254829,57211.6879023826,603449.851121851,0.909526837600413,10.2891149144801
76,0.0550437607555091,0.0535694293295954,55774.0307311085,2987.7829976768,54280.1392322701,546238.163219468,0.905192307536372,9.79377240732216
77,0.0602860636691637,0.0585220321898409,52786.2477334317,3089.1584890368,51241.6684889133,491958.023987198,0.900629170777177,9.31981425297674
78,0.0659999983496181,0.0638915763817433,49697.0892443949,3175.22537340857,48109.4765576906,440716.355498285,0.89584138078771,8.86805167463588
79,0.0721944798873974,0.0696792512364191,46521.8638709863,3241.60864065294,44901.0595506598,392606.878940594,0.890838005085387,8.43919065730825
80,0.0788700348343301,0.0758777927554431,43280.2552303334,3284.01023676992,41638.2501119484,347705.819389934,0.885633538383687,8.03382090839061
81,0.0860185889530537,0.0824715459474647,39996.2449935635,3298.55215671272,38346.9689152071,306067.569277986,0.880248624584413,7.65240760294475
82,0.0936572158861068,0.0894675739423447,36697.6928368507,3283.25354739439,35056.0660631535,267720.600362779,0.874710773814855,7.29529786935111
83,0.101837165597553,0.0969030020635308,33414.4392894563,3237.95947941791,31795.4595497474,232664.534299625,0.869057270842624,6.9629938208492
84,0.110621643012656,0.104823755009692,30176.4798100384,3163.21192666239,28594.8738467072,200869.074749878,0.863342044607447,6.65647802574564
85,0.120086796314081,0.113284792417801,27013.267883376,3060.19244469471,25483.1716610287,172274.200903171,0.85764421983666,6.37739208921065
86,0.130323366524179,0.122350783521484,23953.0754386813,2930.67754767186,22487.7366648454,146791.029242142,0.852077841444455,6.12827482708513
87,0.141419808051119,0.132080414610364,21022.3978910095,2776.64702954858,19634.0743762352,124303.292577296,0.846804421353635,5.91289791115868
