"Edad","Mx","qx","lx","dx","Lx","Tx","P_x1","e_0"
25,0.000349557460255317,0.000349496375722584,1e+05,34.9496375722584,99982.5251812139,5780171.31063197,0.999825251812139,57.8017131063197
26,0.000320600272851296,0.000320548888820687,99965.0503624277,32.0436858145802,99949.0285195204,5680188.78545075,0.982702497935086,56.8217468490935
27,0.000391537391820919,0.000391460756059205,99933.0066766132,39.1198503488966,99913.4467514387,5580239.75693123,0.982403924887931,55.8398065114671
28,0.000411795498167859,0.00041171072785572,99893.8868262643,41.1273848535782,99873.3231338375,5480326.31017979,0.98209513370329,54.8614783576416
29,0.000436350942518036,0.000436255762211526,99852.7594414107,43.5613416790368,99830.9787705712,5380452.98704595,0.981776026192396,53.8838687798405
30,0.000472926816451848,0.000472815013002413,99809.1980997316,47.191287297285,99785.602456083,5280622.00827538,0.981445618238664,52.9071679646085
31,0.000449619373943782,0.000449518317871453,99762.0068124344,44.844849489806,99739.5843876895,5180836.4058193,0.981103437757956,51.9319585817871
32,0.000464669123537895,0.00046456118991742,99717.1619629445,46.3247234166936,99693.9996012362,5081096.82143161,0.980748362508483,50.9550885866545
33,0.000547658555325775,0.000547508631432716,99670.8372395279,54.5706436907668,99643.5519176825,4981402.82183038,0.980379433200183,49.9785389567775
34,0.000563728752515248,0.000563569902236277,99616.2665958371,56.1407296265588,99588.1962310238,4881759.26991269,0.979996889333863,49.0056437240211
35,0.000555949035466502,0.000555794538747635,99560.1258662105,55.334974233467,99532.4583790938,4782171.07368167,0.97959993708727,48.0329954595274
36,0.000631183756445042,0.000630984622822796,99504.7908919771,62.7859929500353,99473.397895502,4682638.61530258,0.979186763324536,47.0594287302817
37,0.000707107680021296,0.00070685776774317,99442.004899027,70.2913536028316,99406.8592222256,4583165.21740707,0.978756977407902,46.0888255628072
38,0.000815066592674806,0.000814734561213434,99371.7135454242,80.9615694324583,99331.232760708,4483758.35818485,0.978310435145416,45.1210731727521
39,0.000771358655176083,0.000771061272782866,99290.7519759917,76.5592535941761,99252.4723491946,4384427.12542414,0.97784643488216,44.1574571465053
40,0.000899445487490722,0.000899041168229805,99214.1927223976,89.1976437301213,99169.5939005325,4285174.65307495,0.977362499247928,43.1911456969157
41,0.00102555409585964,0.00102502848477917,99124.9950786674,101.60594350923,99074.1921069128,4186005.05917441,0.976857514120371,42.2295613316532
42,0.00103342218576994,0.00103288848083418,99023.3891351582,102.280117970865,98972.2490761728,4086930.8670675,0.976332041957337,41.2723792102207
43,0.00116469988757411,0.00116402201941653,98921.1090171873,115.14634908111,98863.5358426468,3987958.61799133,0.975783233850689,40.3145360743825
44,0.00129795918367347,0.00129711738096501,98805.9626681062,128.16293151978,98741.8812023463,3889095.08214868,0.975209488033142,39.3609350805308
45,0.00136839748214863,0.00136746186646113,98677.7997365864,134.93812820607,98610.3306724834,3790353.20094633,0.974610576723727,38.4114077438332
46,0.00158705648205339,0.00158579810647134,98542.8616083804,156.269083344837,98464.727066708,3691742.87027385,0.973983867612162,37.4633211378133
47,0.00167118178939591,0.00166978653097454,98386.5925250355,164.284607026785,98304.4502215221,3593278.14320714,0.973328389726286,36.5220306038426
48,0.00182785408206375,0.00182618508213526,98222.3079180088,179.372113452763,98132.6218612824,3494973.69298562,0.972642126130046,35.5822803095103
49,0.0019468862462179,0.00194499290624882,98042.935804556,190.692814647669,97947.5893972322,3396841.07112434,0.971921785260291,34.6464642582285
50,0.00220467424471046,0.00220224662650148,97852.2429899083,215.494772020129,97744.4956038982,3298893.48172711,0.971165095055562,33.7130083167059
51,0.00243728799363457,0.00243432142244679,97636.7482178882,237.679227804848,97517.9086039858,3201148.98612321,0.970370520859399,32.7863129871906
52,0.00248212621735509,0.0024790495604011,97399.0689900833,241.457119163342,97278.3404305017,3103631.07751922,0.969536591696694,31.8651000435663
53,0.00282352544544275,0.00281954491703384,97157.61187092,273.940250701799,97020.6417455691,3006352.73708872,0.968656603184855,30.9430489201695
54,0.00288839826696104,0.00288423286036335,96883.6716202182,279.435069319685,96743.9540855584,2909332.09534315,0.96772812433197,30.0291271654905
55,0.0033416437038009,0.0033360697256039,96604.2365508985,322.27846892253,96443.0973164372,2812588.14125759,0.966747022713422,29.1145424018304
56,0.0036999693919807,0.00369313714478266,96281.958081976,355.582475764952,96104.1668440935,2716145.04394116,0.965710195566239,28.2103220379937
57,0.00414188816901944,0.00413332827727428,95926.375606211,396.495200829586,95728.1280057962,2620040.87709706,0.96461743931589,27.3130394069368
58,0.00448829523008625,0.00447824538638282,95529.8804053814,427.806246187102,95315.9772822879,2524312.74909127,0.963463116609135,26.4243264869519
59,0.00495054506511482,0.00493832137386116,95102.0741591943,469.644605518879,94867.2518564349,2428996.77180898,0.962240820866352,25.5409442252858
60,0.00531190552916351,0.00529783473036509,94632.4295536755,501.34697190829,94381.7560677213,2334129.51995254,0.960943854286894,24.6652181600032
61,0.00594151942676577,0.00592392088126643,94131.0825817672,557.625085682346,93852.270038926,2239747.76388482,0.959564473496038,23.7939233508683
62,0.00662456073701206,0.00660269077398209,93573.4574960848,617.836604499004,93264.5391938353,2145895.4938459,0.958096946650751,22.9327370310719
63,0.00741098954240464,0.00738362954174521,92955.6208915858,686.349868486381,92612.4459573426,2052630.95465206,0.956538172776212,22.0818379239922
64,0.00799660047902341,0.00796475499721041,92269.2710230994,734.902137470193,91901.8199543643,1960018.50869472,0.954881102349428,21.2423755705627
65,0.00899307905897305,0.00895282233942336,91534.3688856292,819.49094258428,91124.6234143371,1868116.68874035,0.953111759125394,20.4089099152968
66,0.00993333821698044,0.0098842464355483,90714.877943045,896.648208959741,90266.5538385651,1776992.06532602,0.95122112876376,19.5887610237617
67,0.0105876683032621,0.0105319140967348,89818.2297340852,945.957879880177,89345.2507941451,1686725.51148745,0.949202612887298,18.779322599445
68,0.0117546144804143,0.011685932663761,88872.271854205,1038.5553845637,88352.9941619232,1597380.26069331,0.947030355451638,17.9738880009032
69,0.0134993446920052,0.0134088394193842,87833.7164696413,1177.74819974914,87244.8423697668,1509027.26653138,0.944688815596372,17.1805011467659
70,0.0145839388602985,0.0144783630793255,86655.9682698922,1254.63657160201,86028.6499840912,1421782.42416162,0.942184714415197,16.4072071727759
71,0.0164457668379767,0.0163116381391855,85401.3316982902,1393.03561926706,84704.8138886566,1335753.77417753,0.939492394530886,15.6409009978502
72,0.0176359437329414,0.0174817898022893,84008.2960790231,1468.61537370196,83273.9883921721,1251048.96028887,0.936586506041645,14.8919692301824
73,0.0204705978975033,0.0202631980082313,82539.6807053212,1672.51789366811,81703.4217584871,1167774.9718967,0.93343666712057,14.1480432431745
74,0.0219127760454487,0.0216752931234816,80867.162811653,1752.81945800689,79990.7530826496,1086071.55013821,0.930034960737526,13.430315994488
75,0.024583390717532,0.0242848882691065,79114.3433536462,1921.28298882703,78153.7018592326,1006080.79705556,0.92634854207122,12.7167938759008
76,0.0272941978524993,0.0269267261568764,77193.0603648191,2078.55639765472,76153.7821659918,927927.095196327,0.922318662588571,12.0208616009119
77,0.0304589744259554,0.0300020584602717,75114.5039671644,2253.58973923718,73987.7090975458,851773.313030335,0.917931287317481,11.3396650186584
78,0.0363263953733546,0.0356783622270872,72860.9142279272,2599.55809002072,71561.1351829169,777785.603932789,0.913136854647017,10.6749361049695
79,0.0390706126687435,0.0383219810299828,70261.3561379065,2692.55435705772,68915.0789593777,706224.468749872,0.907993751978597,10.0513925089023
80,0.0443538719731479,0.0433915796880497,67568.8017808488,2931.91704689974,66102.843257399,637309.389790495,0.90241759949019,9.43200668050219
81,0.0493980753046215,0.0482073989430081,64636.8847339491,3115.97608880272,63078.8966895477,571206.546533096,0.896278253048917,8.83716083911269
82,0.0565274306795192,0.0549736705051791,61520.9086451464,3382.0301610375,59829.8935646276,508127.649843548,0.889569023547784,8.25943018453185
83,0.0645104741870453,0.0624946930457672,58138.8784841089,3633.37136488954,56322.1928016641,448297.75627892,0.882254206038484,7.7108084635904
84,0.0694368755676658,0.0671070245122781,54505.5071192193,3657.7024023036,52676.6559180675,391975.563477256,0.874364321451964,7.19148548824419
85,0.0819909954977489,0.0787621038468007,50847.8047169157,4004.88007549556,48845.3646791679,339298.907559189,0.86561239825573,6.67283296590999
86,0.0883765609990394,0.0846366145354186,46842.9246414202,3964.62655658754,44860.6113631264,290453.542880021,0.856040312565265,6.20058514927122
87,0.103230662343678,0.0981639001293804,42878.2980848326,4209.10097091731,40773.747599374,245592.931516895,0.845549787693045,5.72767442940484
88,0.12141218986726,0.114463554463554,38669.1971139153,4426.21374991057,36456.09023896,204819.183917521,0.833978334199048,5.2967012300293
89,0.132611957981202,0.124365764230954,34242.9833640048,4258.65479561231,32113.6559661986,168363.093678561,0.822008419613464,4.91671802917555
90,0.155706880780567,0.144460160301744,29984.3285683924,4331.54091153015,27818.5581126274,136249.437712362,0.809259527937221,4.54402163455437
91,0.168420873722092,0.155339653628217,25652.7876568623,3984.89514921518,23660.3400822547,108430.879599735,0.795826253820177,4.22686536255363
92,0.188403222311862,0.172183279928486,21667.8925076471,3730.84880110454,19802.4681070948,84770.5395174799,0.781793339963714,3.91226509396622
93,0.210157229834716,0.190174008435076,17937.0437065426,3411.15950114835,16231.4639559684,64968.071410385,0.766399173347109,3.62200552517402
94,0.23369978430046,0.209249054813021,14525.8842053942,3039.52754030213,13006.1204352432,48736.6074544166,0.750162447436083,3.355155993624
95,0.259014796902087,0.229316600543996,11486.3566650921,2634.01226307479,10169.3505335547,35730.4870191735,0.733134472944023,3.1106893213373
96,0.286048382832336,0.250255755722836,8852.3444020173,2215.35013824565,7744.66933289447,25561.1364856188,0.715387295781956,2.88749909908542
97,0.314705154474086,0.27191813511608,6636.99426377165,1804.71910298091,5734.63471228119,17816.4671527243,0.697013889141753,2.68441804296508
98,0.344846140841455,0.294131145609158,4832.27516079074,1421.32262894206,4121.61384631971,12081.8324404431,0.678127281737541,2.50023685291673
99,0.376288796266209,0.316702916629881,3410.95253184868,1080.25861532256,2870.8232241874,7960.21859412343,0.658858549260882,2.33372306409938
100,0.40880943613494,0.339428623952002,2330.69391652613,791.104228939765,1935.14180205624,5089.39536993602,0.639353719971111,2.1836395306346
101,0.442148240431658,0.362097790061677,1539.58968758636,557.482023476769,1260.84867584798,3154.25356787978,0.619769803405828,2.04876246789153
102,0.476016714898244,0.384502020551026,982.107664109593,377.622381248786,793.296473485199,1893.4048920318,0.600270349636002,1.92789951776664
103,0.510107227821746,0.406442579159787,604.485282860806,245.688557430079,481.641004145767,1100.1084185466,0.581021219062175,1.81990935054729
104,0.544103990881416,0.427737225232612,358.796725430727,153.470715758287,282.061367551584,618.467414400836,0.562187693480174,1.72372647397598
105,0.577694669333938,0.44822583233507,205.32600967244,92.0324215854681,159.309798879706,336.406046849252,0.543934957632584,1.63839957434485
106,0.610581724732833,0.467774457277579,113.293588086972,52.995846680413,86.7956647467657,177.096247969546,0.526435983027692,1.56316214324145
107,0.642492628425251,0.486277707278324,60.2977414065592,29.3214474452429,45.6370176839378,90.3005832227801,0.50989551872555,1.49757820303626
108,0.673188229352235,0.503659429560904,30.9762939613164,15.6015025464675,23.1755426880826,44.6635655388423,0.494609934341764,1.44186278689823
