"Edad","Mx","qx","lx","dx","Lx","Tx","P_x1","e_0"
25,0.00014531973370607,0.000145309175560721,1e+05,14.5309175560721,99992.734541222,7081152.90650678,0.99992734541222,70.8115290650678
26,0.000155725289708866,0.000155713165469964,99985.4690824439,15.5690538918265,99977.684555498,6981160.17196555,0.9858790318665,69.8217474602152
27,0.00016688248711431,0.00016686856339387,99969.9000285521,16.6818336003933,99961.5591117519,6881182.48741006,0.985678929849371,68.8325434500259
28,0.000178849432820533,0.000178833440690815,99953.2181949517,17.874977917923,99944.2807059927,6781220.9282983,0.985473200384579,67.8439479064297
29,0.000191689217261096,0.000191670846643813,99935.3432170338,19.1546918440489,99925.7658711118,6681276.64759231,0.985261609706753,66.8559934104824
30,0.000205470404812224,0.000205449297937016,99916.1885251897,20.5277107850428,99905.9246697972,6581350.8817212,0.985043911344829,65.8687143581541
31,0.000220267888424884,0.000220243632124991,99895.6608144047,22.0013831712906,99884.6601228191,6481444.9570514,0.984819845277164,64.8821470743682
32,0.00023616354592281,0.00023613566260511,99873.6594312334,23.5837327465914,99861.8675648601,6381560.29692858,0.984589137023504,63.8963299559732
33,0.000253246677053178,0.000253214614173367,99850.0756984868,25.2834983931738,99837.4339492903,6281698.42936372,0.984351496668781,62.9113036261716
34,0.000271614739391654,0.000271577857117211,99824.7922000937,27.1102031528724,99811.2370985172,6181860.99541443,0.984106617808553,61.9271110830184
35,0.000291374197293057,0.000291331754015071,99797.6819969408,29.074233742807,99783.1448800694,6082049.75831592,0.9838541764086,60.9437978579739
36,0.00031264213288169,0.000312593267968679,99768.607763198,31.1869951413834,99753.0142656273,5982266.61343585,0.983593829573059,59.9614121872366
37,0.000335547633252412,0.000335491346588749,99737.4207680566,33.461041598764,99720.6902472572,5882513.59917022,0.983325214218706,58.9800052364522
38,0.000360232405659603,0.000360167533651059,99703.9597264578,35.9101292699228,99686.0046618229,5782792.90892296,0.983047945650083,57.999631356551
39,0.000386852104014616,0.000386777291210171,99668.0495971879,38.5493382434014,99648.7749280662,5683106.90426114,0.982761616016371,57.0203483185396
40,0.000415577993199791,0.000415491658604954,99629.5002589445,41.3952263085715,99608.8026457902,5583458.12933307,0.982465792636533,56.0422175642882
41,0.000446606461020793,0.000446506754620042,99588.1050326359,44.4667615768821,99565.8716518475,5483849.32668728,0.982160016187372,55.0653044848095
42,0.000480168007752373,0.000480052754764937,99543.6382710591,47.7861977713464,99519.7451721734,5384283.45503544,0.981843798813489,54.0896791452804
43,0.000516522206978107,0.000516388843825471,99495.8520732877,51.3785480175551,99470.1627992789,5284763.70986326,0.981516622220344,53.1154173740887
44,0.00055596074982961,0.0005558062466008,99444.4735252702,55.271859575273,99416.8375954825,5185293.54706398,0.981177935616377,52.1426014261751
45,0.000598811882351254,0.000598632648179807,99389.2016656949,59.4976209936118,99359.4528551981,5085876.7094685,0.980827153430537,51.171320668973
46,0.000645443368902311,0.00064523513753186,99329.7040447013,64.0910152502818,99297.6585370761,4986517.2566133,0.980463652870268,50.2016723453563
47,0.000696265350540501,0.000696023042176779,99265.613029451,69.0911539643014,99231.0674524689,4887219.59807623,0.980086771302078,49.2337623163244
48,0.00075173963696186,0.000751457186885429,99196.5218754867,74.5419392773721,99159.250905848,4787988.53062376,0.979695803419284,48.2677057632497
49,0.00081238755983304,0.000812057707043506,99121.9799362093,80.4927677446105,99081.733552337,4688829.27971791,0.979289998237959,47.3036281431771
50,0.000878798576535034,0.000878412602662619,99041.4871684647,86.9992905152275,98997.9875232071,4589747.54616557,0.97886855595683,46.34166627929
51,0.000951637554238375,0.000951184962572669,98954.4878779495,94.124020848585,98907.4258675252,4490749.55864237,0.97843062466346,45.3819695796037
52,0.00103165062949036,0.0010311187523354,98860.3638571009,101.936775035757,98809.395469583,4391842.13277484,0.977975296868386,44.4247012799092
53,0.00111968218384646,0.00111905569048677,98758.4270820651,110.516179809708,98703.1689921603,4293032.73730526,0.977501605822258,43.4700396122944
54,0.00121669053686018,0.00121595081893283,98647.9109022554,119.951008047611,98587.9353982316,4194329.5683131,0.977008521706705,42.5181793506912
55,0.00132376511358528,0.00132288951609002,98527.9598942078,130.341605185785,98462.7890916149,4095741.63291487,0.976494947811676,41.5693335913235
56,0.0014421437855374,0.001441104645483,98397.618289022,141.801264820773,98326.7176566116,3997278.84382325,0.975959716721306,40.6237357502099
57,0.00157322789961093,0.00157199134928661,98255.8170242013,154.457294379132,98178.5883770117,3898952.12616664,0.975401586554676,39.6816417007279
58,0.00171861334611706,0.00171713779814855,98101.3597298221,168.453552841846,98017.1329534012,3800773.53778963,0.974819237271954,38.7433318789589
59,0.00188012274132286,0.00187835697049458,97932.9061769803,183.952956958323,97840.9296985011,3702756.40483623,0.974211267264715,37.8091139064612
60,0.00205984112836131,0.00205772183832465,97748.953220022,201.140155714214,97648.3831421649,3604915.47513773,0.973576190545317,36.8793256232981
61,0.00226015053984832,0.00225759928272951,97547.8130643077,220.223872805814,97437.7011279048,3507267.09199556,0.972912434753152,35.9543385117554
62,0.0024837463234877,0.00248066565139198,97327.5891915019,241.437207440148,97206.8705877819,3409829.39086766,0.972218340214157,35.0345613118853
63,0.00273370443755162,0.00272997296794319,97086.1519840618,265.042570478113,96953.6306988227,3312622.52027987,0.971492160033541,34.1204430558098
64,0.00301355102303007,0.00300901710973539,96821.1094135837,291.336374809035,96675.4412261792,3215668.88958105,0.970732061952344,33.212477207268
65,0.0033273342597527,0.00332180787717568,96529.7730387746,320.653360462182,96369.4463585436,3118993.44835487,0.969936133182302,32.311206689588
66,0.00367970423453458,0.00367294655603684,96209.1196783125,353.370954781794,96032.4342009216,3022624.00199633,0.969102388974439,31.4172295942719
67,0.00407598384356072,0.00406769391621919,95855.7487235307,389.911845917341,95660.792800572,2926591.56779541,0.968228785936492,30.5312055538406
68,0.00452228840931071,0.00451208593235387,95465.8368776133,430.750059595868,95250.4618478154,2830930.77499483,0.967313241159704,29.6538622358077
69,0.00502566477558223,0.00501306777651122,95035.0868180174,476.41733136535,94796.8781523348,2735680.31314702,0.96635365912542,28.7860031988561
70,0.00559424436856801,0.00557864023022192,94558.6694866521,527.508797714495,94294.9150877949,2640883.43499468,0.965347969316165,27.9285172827804
71,0.00623740471225767,0.00621801258176847,94031.1606889376,584.686940242107,93738.8172188165,2546588.51990689,0.964294177532306,27.0823895105496
72,0.00696581232602602,0.00694163526179133,93446.4737486955,648.671337264003,93122.1380800635,2452849.70268807,0.963190434384647,26.2487133466854
73,0.00779166040508836,0.00776142321810056,92797.8024114315,720.243018224792,92437.6809023191,2359727.56460801,0.962035122666501,25.428700931363
74,0.00872898328673022,0.00869105126610723,92077.5593932067,800.250789144393,91677.4339986345,2267289.88370569,0.960826969058322,24.6236965732713
75,0.0097939460348343,0.00974621906306065,91277.3086040623,889.608645141782,90832.5042814914,2175612.44970706,0.959565190733884,23.8351950005922
76,0.0110051598631663,0.0109449344863094,90387.6999589205,989.28745441858,89893.0562317112,2084779.94542557,0.95824968537309,23.0648633207069
77,0.0123838023275418,0.0123075949162566,89398.4125045019,1100.27944726182,88848.272780871,1994886.88919385,0.956881273522918,22.3145672647531
