"Age","Diff_F_Alta_Media.Edad","Diff_F_Alta_Media.Mx","Diff_F_Alta_Media.qx","Diff_F_Alta_Media.lx","Diff_F_Alta_Media.dx","Diff_F_Alta_Media.Lx","Diff_F_Alta_Media.Tx","Diff_F_Alta_Media.P_x1","Diff_F_Alta_Media.e_0","Diff_F_Alta_Baja.Edad","Diff_F_Alta_Baja.Mx","Diff_F_Alta_Baja.qx","Diff_F_Alta_Baja.lx","Diff_F_Alta_Baja.dx","Diff_F_Alta_Baja.Lx","Diff_F_Alta_Baja.Tx","Diff_F_Alta_Baja.P_x1","Diff_F_Alta_Baja.e_0","Diff_F_Media_Baja.Edad","Diff_F_Media_Baja.Mx","Diff_F_Media_Baja.qx","Diff_F_Media_Baja.lx","Diff_F_Media_Baja.dx","Diff_F_Media_Baja.Lx","Diff_F_Media_Baja.Tx","Diff_F_Media_Baja.P_x1","Diff_F_Media_Baja.e_0","Diff_M_Alta_Media.Edad","Diff_M_Alta_Media.Mx","Diff_M_Alta_Media.qx","Diff_M_Alta_Media.lx","Diff_M_Alta_Media.dx","Diff_M_Alta_Media.Lx","Diff_M_Alta_Media.Tx","Diff_M_Alta_Media.P_x1","Diff_M_Alta_Media.e_0","Diff_M_Alta_Baja.Edad","Diff_M_Alta_Baja.Mx","Diff_M_Alta_Baja.qx","Diff_M_Alta_Baja.lx","Diff_M_Alta_Baja.dx","Diff_M_Alta_Baja.Lx","Diff_M_Alta_Baja.Tx","Diff_M_Alta_Baja.P_x1","Diff_M_Alta_Baja.e_0","Diff_M_Media_Baja.Edad","Diff_M_Media_Baja.Mx","Diff_M_Media_Baja.qx","Diff_M_Media_Baja.lx","Diff_M_Media_Baja.dx","Diff_M_Media_Baja.Lx","Diff_M_Media_Baja.Tx","Diff_M_Media_Baja.P_x1","Diff_M_Media_Baja.e_0"
25,0,-0.000946155277920128,-0.000945418623125755,0,-94.5418623125755,47.2709311562794,587896.846718218,0.000472709311562736,5.87896846718218,0,-0.00304592475816601,-0.00304036323728144,0,-304.036323728144,152.018161864064,1378750.53159836,0.00152018161864054,13.7875053159836,0,-0.00209976948024588,-0.00209494461415568,0,-209.494461415568,104.747230707784,790853.684880138,0.0010474723070778,7.90853684880138,0,-0.000210028843128591,-0.000209976276184115,0,-20.9976276184115,10.4988138092012,381256.038211915,0.00010498813809201,3.81256038211914,0,-0.00129355862354771,-0.00129253474044713,0,-129.253474044713,64.6267370223504,1194995.31801272,0.000646267370223552,11.9499531801272,0,-0.00108352978041912,-0.00108255846426302,0,-108.255846426302,54.1279232131492,813739.279800809,0.000541279232131542,8.13739279800809
26,0,-0.000967890263330966,-0.000967109944941502,94.5418623125734,-96.559458272526,142.821591448825,587849.575787062,0.0017204921486591,5.82874439276837,0,-0.00308245575362172,-0.00307671979623256,304.036323728142,-306.544279558152,457.308463507215,1378598.51343649,0.00469762180368749,13.6482048546798,0,-0.00211456549029076,-0.00210960985129106,209.494461415568,-209.984821285626,314.486872058391,790748.937649431,0.00297712965502839,7.81946046191143,0,-0.000224116989167219,-0.000224056987026035,20.997627618417,-22.3944686767545,32.1948619567847,381245.539398106,0.000930529059669949,3.80017952750026,0,-0.00129004943279294,-0.00128901717972488,129.253474044715,-128.696250953947,193.601599521673,1194930.6912757,0.0033507886427484,11.8825155077204,0,-0.00106593244362572,-0.00106496019269885,108.255846426298,-106.301782277193,161.406737564888,813685.151877596,0.00242025958307845,8.08233598022017
27,0,-0.000990025132053266,-0.00098919845314016,191.10132058509,-98.6035510635959,240.403096116905,587706.754195613,0.00176300294856824,5.77830832029891,0,-0.00311921550736924,-0.00311329873820296,610.580603286289,-309.025329928643,765.093268250625,1378141.20497299,0.00481079005696505,13.5099652136725,0,-0.00212919037531598,-0.0021241002850628,419.479282701199,-210.421778865047,524.69017213372,790434.450777372,0.00304778710839682,7.73165689337359,0,-0.000239189911525526,-0.000239121404585906,43.392096295167,-23.8873261553545,55.3357593728433,381213.344536149,0.000956640980741885,3.78718781375841,0,-0.0012862821089064,-0.0012852409555556,257.94972499866,-128.110838588413,322.005144292867,1194737.08967618,0.00344176936762841,11.8165705053049,0,-0.00104709219738087,-0.00104611955096969,214.557628703493,-104.223512433059,266.669384920024,813523.745140031,0.00248512838688653,8.02938269154646
28,0,-0.0010126260589156,-0.00101175003033318,289.70487164869,-100.679756343905,340.044749820649,587466.351099496,0.00180731597133388,5.72768242040001,0,-0.00315633117408042,-0.00315022635061806,919.605933214945,-311.489970275739,1075.35091835281,1377376.11170473,0.00492945137428513,13.372847546089,0,-0.00214370511516482,-0.00213847632028488,629.901061566256,-210.810213931834,735.306168532159,789909.760605238,0.00312213540295125,7.645165125689,0,-0.000255336748312381,-0.000255258502080654,67.2794224505196,-25.484703299384,80.0217741001979,381158.008776776,0.000983765298745665,3.77355626031893,0,-0.00128245810404021,-0.00128140716586793,386.060563587074,-127.517028735031,449.819077954584,1194415.08453189,0.00353748941905718,11.7521339720733,0,-0.00102712135572783,-0.00102614866378728,318.781141136555,-102.032325435647,369.797303854386,813257.075755111,0.00255372412031152,7.97857771175442
29,0,-0.00103576394167051,-0.00103483524267966,390.384627992607,-102.794029542177,441.781642763701,587126.306349675,0.00185354798533,5.67688681134963,0,-0.00319393269962982,-0.00318763162639162,1231.09590349068,-313.948572068332,1388.07018952485,1376300.76078638,0.00505400629017516,13.2369089090811,0,-0.00215816875795932,-0.00215279638371196,840.711275498077,-211.154542526155,946.288546761149,789174.454436706,0.00320045830484517,7.56002209773145,0,-0.00027265687389907,-0.000272567460894617,92.7641257499054,-27.1960580935605,106.36215479669,381077.987002676,0.00101194945442262,3.75925363800068,0,-0.00127878046772546,-0.00127771849210371,513.577592322108,-126.934590604357,577.044887624288,1193965.26545393,0.00363828012245504,11.6892113311439,0,-0.00100612359382639,-0.00100515103120909,420.813466572203,-99.7385325107969,470.682732827598,812887.278451256,0.00262633066803242,7.92995769314319
30,0,-0.00105951825033601,-0.00105853317790037,493.17865753478,-104.953028635563,545.655171852573,586684.524706911,0.00190182459569987,5.62593959440759,0,-0.00323216298085604,-0.00322565637587904,1545.04447555901,-316.41233815072,1703.25064463439,1374912.69059686,0.00518488986428245,13.1022026513508,0,-0.00217264473052003,-0.00216712319797867,1051.86581802423,-211.459309515156,1157.59547278182,788228.165889945,0.00328306526858257,7.47626305694317,0,-0.000291261660927426,-0.000291159427063717,119.960183843476,-29.0319669314352,134.4761673092,380971.624847881,0.00104124303704922,3.74424622445017,0,-0.00127546582385402,-0.00127439115605875,640.512182926468,-126.384451164029,703.704408508478,1193388.22056631,0.00374449788979947,11.627798329692,0,-0.000984204162926598,-0.000983231728995031,520.551999082993,-97.3524842325934,569.228241199278,812416.595718428,0.00270325485275025,7.88355210524179
31,0,-0.00108404404393149,-0.00108299834152909,598.131686170353,-107.170718395545,651.717045368132,586138.869535059,0.0019522810319843,5.57485672343932,0,-0.0032713636801942,-0.00326464030475132,1861.45681370974,-318.911340482542,2020.912483951,1373209.43995222,0.00532257539441661,12.9687783945612,0,-0.00218731963626271,-0.00218164196322222,1263.32512753938,-211.740622086997,1369.19543858287,787070.570417162,0.0033702943624323,7.39392167112189,0,-0.000311284761438925,-0.000311167781166367,148.99215077491,-31.0051349943537,164.494718272093,380837.148680571,0.00107169778784844,3.72849750779898,0,-0.00127293692832433,-0.00127184718602588,766.896634090503,-125.907735676799,829.850501928915,1192684.5161578,0.00385652672144687,11.5678811685042,0,-0.000961652166885409,-0.000960679404859515,617.904483315593,-94.9026006824457,665.355783656822,811847.367477229,0.00278482893359844,7.83938366070521
32,0,-0.00110957342788412,-0.00110846208396361,705.302404565897,-109.468415172966,760.036612152384,585487.15248969,0.0020050623086405,5.52364866870185,0,-0.00331206520321663,-0.0033051109449938,2180.36815419227,-321.493038178398,2341.11467328148,1371188.52746827,0.00546757628988437,12.8366744027304,0,-0.00220249177533251,-0.0021966488610302,1475.06574962637,-212.024623005432,1581.0780611291,785701.37497858,0.00346251398124386,7.31302573402856,0,-0.000332885833940765,-0.000332751854713993,179.997285769263,-33.1307472037911,196.562659371149,380672.653962299,0.00110336749437301,3.71196737455486,0,-0.00127180955054572,-0.00127070129906394,892.804369767313,-125.564278157633,955.586508846129,1191854.66565587,0.00397477890743436,11.5094274713731,0,-0.000938923716604957,-0.000937949444349947,712.80708399805,-92.4335309538417,759.023849474979,811182.011693572,0.00287141141306135,7.79746009681825
33,0,-0.00113636316308451,-0.00113518027180398,814.770819738871,-111.869510040084,870.705574758918,584727.115877537,0.00206032268209766,5.47231736438813,0,-0.00335482980969426,-0.00334762730426163,2501.86119237068,-324.206595784886,2663.96449026313,1368847.41279499,0.00562044602021838,12.705911203143,0,-0.00221846664660975,-0.00221244703245765,1687.09037263181,-212.337085744803,1793.25891550421,784120.296917451,0.00356012333812072,7.23359383875482,0,-0.000356247153204374,-0.000356093531306486,213.128032973065,-35.4261054101736,230.841085678156,380476.091302929,0.00113630774244355,3.69461119870456,0,-0.00127273452805254,-0.00127160316929296,1018.36864792496,-125.416846087857,1081.07707096889,1190899.07914703,0.00409969389975695,11.4523788229545,0,-0.000916487374848167,-0.000915509637986475,805.240614951894,-89.9907406776838,850.235985290739,810422.987844096,0.0029633861573134,7.75776762424998
34,0,-0.00116469541147474,-0.00116343401046673,926.640329778951,-114.399473621754,983.840066589823,583856.410302779,0.00211822555519614,5.42085595588277,0,-0.00340024884562988,-0.00339277706124653,2826.06778815556,-327.102440062903,2989.619008187,1366183.44830473,0.00578178005147589,12.5764922272546,0,-0.00223555343415514,-0.0022293430507798,1899.42745837661,-212.70296644115,2005.77894159718,782327.038001947,0.00366355449627975,7.15563627137187,0,-0.000381576697283316,-0.000381400319681048,248.554138383246,-37.9109072290928,267.50959199779,380245.250217251,0.00117057563128398,3.6763792345532,0,-0.00127640448305864,-0.00127524411026348,1143.78549401282,-125.531745783334,1206.55136690447,1189818.00207606,0.00423173881955496,11.3966514777915,0,-0.000894827785775324,-0.000893843790582427,895.23135562957,-87.6208385542416,939.041774906684,809572.751858806,0.00306116318827099,7.72027224323826
