"Age","Diff_F_Alta_Media.Edad","Diff_F_Alta_Media.Mx","Diff_F_Alta_Media.qx","Diff_F_Alta_Media.lx","Diff_F_Alta_Media.dx","Diff_F_Alta_Media.Lx","Diff_F_Alta_Media.Tx","Diff_F_Alta_Media.P_x1","Diff_F_Alta_Media.e_0","Diff_F_Alta_Baja.Edad","Diff_F_Alta_Baja.Mx","Diff_F_Alta_Baja.qx","Diff_F_Alta_Baja.lx","Diff_F_Alta_Baja.dx","Diff_F_Alta_Baja.Lx","Diff_F_Alta_Baja.Tx","Diff_F_Alta_Baja.P_x1","Diff_F_Alta_Baja.e_0","Diff_F_Media_Baja.Edad","Diff_F_Media_Baja.Mx","Diff_F_Media_Baja.qx","Diff_F_Media_Baja.lx","Diff_F_Media_Baja.dx","Diff_F_Media_Baja.Lx","Diff_F_Media_Baja.Tx","Diff_F_Media_Baja.P_x1","Diff_F_Media_Baja.e_0","Diff_M_Alta_Media.Edad","Diff_M_Alta_Media.Mx","Diff_M_Alta_Media.qx","Diff_M_Alta_Media.lx","Diff_M_Alta_Media.dx","Diff_M_Alta_Media.Lx","Diff_M_Alta_Media.Tx","Diff_M_Alta_Media.P_x1","Diff_M_Alta_Media.e_0","Diff_M_Alta_Baja.Edad","Diff_M_Alta_Baja.Mx","Diff_M_Alta_Baja.qx","Diff_M_Alta_Baja.lx","Diff_M_Alta_Baja.dx","Diff_M_Alta_Baja.Lx","Diff_M_Alta_Baja.Tx","Diff_M_Alta_Baja.P_x1","Diff_M_Alta_Baja.e_0","Diff_M_Media_Baja.Edad","Diff_M_Media_Baja.Mx","Diff_M_Media_Baja.qx","Diff_M_Media_Baja.lx","Diff_M_Media_Baja.dx","Diff_M_Media_Baja.Lx","Diff_M_Media_Baja.Tx","Diff_M_Media_Baja.P_x1","Diff_M_Media_Baja.e_0"
25,0,-0.00102808839862285,-0.00102709563659068,0,-102.709563659068,51.3547818295337,541226.315073107,0.000513547818295268,5.41226315073108,0,-0.00242113879994062,-0.00241711851576043,0,-241.711851576043,120.855925788026,1403498.59067462,0.00120855925788022,14.0349859067462,0,-0.00139305040131777,-0.00139002287916975,0,-139.002287916975,69.5011439584923,862272.275601515,0.000695011439584947,8.62272275601514,0,-0.000220903855946024,-0.00022084848832234,0,-22.084848832234,11.0424244161113,522633.977664547,0.000110424244161078,5.22633977664547,0,-0.0008442157277647,-0.000843741222973434,0,-84.3741222973434,42.1870611486665,1470660.0885508,0.000421870611486685,14.706600885508,0,-0.000623311871818676,-0.000622892734651094,0,-62.2892734651094,31.1446367325552,948026.110886252,0.000311446367325607,9.48026110886252
26,0,-0.00103966272605474,-0.00103866038019567,102.709563659067,-103.666683637532,154.542905477821,541174.960291278,0.00161023451737419,5.35846304323181,0,-0.00244325142570882,-0.00243918533383481,241.711851576052,-243.111091559141,363.267397355608,1403377.73474883,0.00495197758425603,13.9296896172027,0,-0.00140358869965408,-0.00140052495363913,139.002287916985,-139.444407921609,208.724491877787,862202.774457556,0.00334174306688184,8.5712265739709,0,-0.0002460902610358,-0.000246025267294632,22.0848488322372,-24.5905269822745,34.3801123233861,522622.935240131,0.00123141477344579,5.21336497481689,0,-0.000813144687265446,-0.000812699553609709,84.3741222973476,-81.1780823672126,124.963163480948,1470617.90148965,0.00408217770059127,14.6642687377616,0,-0.000567054426229646,-0.000566674286315078,62.2892734651105,-56.5875553849381,90.5830511575623,947994.96624952,0.00285076292714548,9.45090376294468
27,0,-0.0010518022091756,-0.001050788301997,206.37624729659,-104.677171259266,258.714832926227,541020.4173858,0.00164766147179951,5.30492257575505,0,-0.002468269264326,-0.00246414603242984,484.822943135194,-244.786183667347,607.216034968864,1403014.46735148,0.00508994222234715,13.8253466837611,0,-0.0014164670551504,-0.00141335773043284,278.446695838604,-140.10901240808,348.501202042637,861994.049965678,0.00344228075054764,8.52042410800604,0,-0.000273082760999881,-0.000273006627299205,46.6753758145205,-27.2735977858852,60.3121747074474,522588.555127807,0.00126619314890908,5.19907046113679,0,-0.000787094076379012,-0.000786672502360862,165.552204664564,-78.4913255942826,204.79786746169,1470492.93832617,0.00420637222709275,14.6243495444769,0,-0.000514011315379131,-0.000513665875061657,118.876828850043,-51.2177278083974,144.485692754242,947904.383198363,0.00294017907818367,9.42527908334013
28,0,-0.00106489344571372,-0.00106386507616049,311.05341855585,-105.778550027507,363.94269356961,540761.702552874,0.00168686240575622,5.25164110104011,0,-0.00249701495676861,-0.00249281991112866,729.609126802534,-246.813728754128,853.015991179607,1402407.25131651,0.00523536224258492,13.7218882564484,0,-0.00143212151105489,-0.00142895483496817,418.555708246684,-141.035178726621,489.073297609997,861645.548763635,0.0035484998368287,8.47024715540829,0,-0.00030196807454753,-0.000301879026214432,73.9489736004034,-30.1421455362655,89.0200463685323,522528.242953099,0.00130219479948568,5.18339801890014,0,-0.000766451155952847,-0.000766047266378168,244.043530258845,-76.3501945568045,282.218627537237,1470288.14045871,0.00433757631588838,14.586536633104,0,-0.000464483081405317,-0.000464168240163737,170.094556658441,-46.2080490205389,193.198581168705,947759.897505608,0.0030353815164027,9.4031386142039
29,0,-0.00107934945643322,-0.00107830272718439,416.831968583356,-107.010515836202,470.337226501448,540397.759859304,0.00172794809355814,5.19860065143254,0,-0.00253037129456545,-0.00252608607623385,976.422855556666,-249.274658834038,1101.06018497368,1401554.23532533,0.00538873768908976,13.619220389912,0,-0.00145102183813223,-0.00144778334904946,559.59088697331,-142.264142997837,630.722958472237,861156.475466025,0.00366078959553162,8.42061973847947,0,-0.000332853141168149,-0.000332749087313134,104.091119136661,-33.2061654976316,120.694201885475,522439.222906731,0.00133946625542258,5.1662901811905,0,-0.000751617060498189,-0.000751224840798668,320.393724815644,-74.7923059584021,357.789877794843,1470005.92183117,0.00447618395823002,14.5505199984009,0,-0.00041876391933004,-0.000418475753485534,216.302605678982,-41.5861404607706,237.095675909368,947566.69892444,0.00313671770280743,9.38422981721035
30,0,-0.00109561116670742,-0.00109454108251444,523.842484419554,-108.415042131373,578.050005485245,539927.422632802,0.00177103106446763,5.14576590573017,0,-0.00256929198327339,-0.00256489407664201,1225.6975143907,-252.255121568088,1351.82507517474,1400453.17514035,0.0055505963668373,13.5172241142009,0,-0.00147368081656597,-0.00147035299412757,701.85502997115,-143.840079436714,773.775069689495,860525.752507553,0.00377956530236967,8.37145820847077,0,-0.000365864065902535,-0.00036574253232357,137.297284634289,-36.4774334846673,155.536001376619,522318.528704845,0.00137805586572814,5.14768940514558,0,-0.000743051197049217,-0.000742664342923594,395.186030774043,-73.8609293552366,432.116495451657,1469648.13195338,0.00462261558797772,14.5159873177851,0,-0.000377187131146682,-0.000376921810600024,257.888746139753,-37.3834958705693,276.580494075039,947329.60324853,0.00324455972224957,9.36829791263948
31,0,-0.00111415025748223,-0.00111305058347073,632.257526550937,-110.03660335452,687.275828228187,539349.372627317,0.0018162252158167,5.09308426018286,0,-0.00261481551653167,-0.0026102776107905,1477.95263595879,-255.847599671962,1605.87643579477,1399101.35006518,0.00572149533283228,13.4157554638911,0,-0.00150066525904944,-0.00149722702731977,845.695109407854,-145.810996317441,918.600607566579,859751.977437863,0.00390527011701558,8.32267120370827,0,-0.000401143835859523,-0.000401001883599338,173.774718118948,-39.9692473603211,193.759341799101,522162.992703469,0.00141801359408533,5.12753742517898,0,-0.000741321325407029,-0.000740933005538779,469.046960129272,-73.6098874772682,505.851903867908,1469216.01545792,0.00477731997166553,14.4826229780807,0,-0.000340177489547506,-0.00033993112193944,295.272242010324,-33.6406401169472,312.092562068807,947053.022754455,0.0033593063775802,9.35508555290171
32,0,-0.00113547344508235,-0.00113433651139079,742.294129905451,-111.922516040854,798.255387925892,538662.096799089,0.00186364530263894,5.04048594940347,0,-0.002668082604784,-0.00266337173774486,1733.80023563074,-260.152286825849,1863.87637904368,1397495.47362939,0.00590202217522606,13.3146454086107,0,-0.00153260915970164,-0.00152903522635407,991.50610572529,-148.229770784996,1065.62099111779,858833.376830297,0.00403837687258712,8.27415945920721,0,-0.000438848417558316,-0.000438682543879524,213.743965479269,-43.6960002155879,235.591965587053,521969.23336167,0.00145939080707602,5.10577485588439,0,-0.000747162763698957,-0.000746765270101262,542.656847606529,-74.1093112800148,579.711503246537,1468710.16355406,0.00494077527679682,14.4501051236507,0,-0.000308314346140641,-0.000308082726221738,328.912882127261,-30.4133110644269,344.119537659484,946740.930192387,0.00348138446972079,9.34433026776632
33,0,-0.00116012818442602,-0.00115894461982914,854.216645946304,-114.123388859194,911.278340375909,537863.841411163,0.00191340624982328,4.98788416955183,0,-0.00273035763997838,-0.00272543405806728,1993.95252245659,-265.278738908773,2126.59189191098,1395631.59725034,0.00609279593205536,13.2136996317095,0,-0.00157022945555236,-0.00156648943823814,1139.73587651028,-151.155350049579,1215.31355153507,857767.755839178,0.00417938968223208,8.22581546215771,0,-0.000479140592855012,-0.000478946610740948,257.439965694866,-47.67251964334,281.276225516543,521733.641396082,0.00150224007497979,5.08234113063158,0,-0.000761551831338489,-0.000761136071765339,616.766158886545,-75.452740432729,654.492529102921,1468130.45205081,0.00511348899958719,14.4181006229238,0,-0.000282411238483478,-0.000282189461024391,359.326193191679,-27.780220789389,373.216303586378,946396.810654728,0.0036112489246074,9.33575949229223
34,0,-0.00118870970562334,-0.001187468077406,968.3400348055,-116.693662103103,1026.68686585705,536952.563070787,0.00196562222117869,4.93517516737876,0,-0.00280305472047969,-0.00279787036652396,2259.23126136536,-271.347814502767,2394.90516861674,1393505.00535843,0.00629446745274254,13.1126981120473,0,-0.00161434501485635,-0.00161040228911796,1290.89122655986,-154.654152399664,1368.21830275969,856552.442287643,0.00432884523156385,8.17752294466856,0,-0.000522180523524347,-0.00052195341515138,305.112485338206,-51.9130705473135,331.069020611845,521452.365170565,0.00154661501665998,5.05717488900392,0,-0.000785800993224742,-0.0007853557483144,692.218899319269,-77.7662807896599,731.102039714082,1467475.95952171,0.00529599627170707,14.3862576908087,0,-0.000263620469700395,-0.00026340233316302,387.106413981062,-25.8532102423464,400.033019102237,946023.594351142,0.00374938125504709,9.32908280180479
