"Age","Diff_F_Alta_Media.Edad","Diff_F_Alta_Media.Mx","Diff_F_Alta_Media.qx","Diff_F_Alta_Media.lx","Diff_F_Alta_Media.dx","Diff_F_Alta_Media.Lx","Diff_F_Alta_Media.Tx","Diff_F_Alta_Media.P_x1","Diff_F_Alta_Media.e_0","Diff_F_Alta_Baja.Edad","Diff_F_Alta_Baja.Mx","Diff_F_Alta_Baja.qx","Diff_F_Alta_Baja.lx","Diff_F_Alta_Baja.dx","Diff_F_Alta_Baja.Lx","Diff_F_Alta_Baja.Tx","Diff_F_Alta_Baja.P_x1","Diff_F_Alta_Baja.e_0","Diff_F_Media_Baja.Edad","Diff_F_Media_Baja.Mx","Diff_F_Media_Baja.qx","Diff_F_Media_Baja.lx","Diff_F_Media_Baja.dx","Diff_F_Media_Baja.Lx","Diff_F_Media_Baja.Tx","Diff_F_Media_Baja.P_x1","Diff_F_Media_Baja.e_0","Diff_M_Alta_Media.Edad","Diff_M_Alta_Media.Mx","Diff_M_Alta_Media.qx","Diff_M_Alta_Media.lx","Diff_M_Alta_Media.dx","Diff_M_Alta_Media.Lx","Diff_M_Alta_Media.Tx","Diff_M_Alta_Media.P_x1","Diff_M_Alta_Media.e_0","Diff_M_Alta_Baja.Edad","Diff_M_Alta_Baja.Mx","Diff_M_Alta_Baja.qx","Diff_M_Alta_Baja.lx","Diff_M_Alta_Baja.dx","Diff_M_Alta_Baja.Lx","Diff_M_Alta_Baja.Tx","Diff_M_Alta_Baja.P_x1","Diff_M_Alta_Baja.e_0","Diff_M_Media_Baja.Edad","Diff_M_Media_Baja.Mx","Diff_M_Media_Baja.qx","Diff_M_Media_Baja.lx","Diff_M_Media_Baja.dx","Diff_M_Media_Baja.Lx","Diff_M_Media_Baja.Tx","Diff_M_Media_Baja.P_x1","Diff_M_Media_Baja.e_0"
25,0,-0.000964404533040858,-0.000963612447332635,0,-96.3612447332635,48.1806223666354,587312.570964555,0.000481806223666337,5.87312570964556,0,-0.00323097178496832,-0.00322466604004202,0,-322.466604004202,161.233302002103,1378720.44454127,0.00161233302002106,13.7872044454127,0,-0.00226656725192747,-0.00226105359270939,0,-226.105359270939,113.052679635468,791407.873576717,0.00113052679635472,7.91407873576716,0,-0.000208208791501436,-0.000208156183877532,0,-20.8156183877532,10.4078091938864,372808.115609862,0.000104078091938797,3.72808115609862,0,-0.00160815953727737,-0.00160662880741002,0,-160.662880741002,80.3314403705008,1188912.31928283,0.000803314403704958,11.8891231928283,0,-0.00139995074577593,-0.00139847262353249,0,-139.847262353249,69.9236311766144,816104.20367297,0.00069923631176616,8.1610420367297
26,0,-0.000983200775105136,-0.000982370554323867,96.3612447332707,-98.074981006942,145.398735236755,587264.390342189,0.00172054173684666,5.82212126879539,0,-0.00325114644982048,-0.0032447241899913,322.466604004207,-323.201964736664,484.067586372548,1378559.21123927,0.00470184122652328,13.6397460125997,0,-0.00226794567471534,-0.00226235363566743,226.105359270936,-225.126983729722,338.668851135793,791294.820897081,0.00298129948967663,7.81762474380432,0,-0.000222002222325028,-0.000221942282430386,20.8156183877581,-22.1829997194758,31.9071182475018,372797.707800668,0.000911514720732032,3.71581570939853,0,-0.00155492418356164,-0.00155346922956755,160.662880741002,-155.048701169423,238.187231325719,1188831.98784246,0.00333832361142239,11.8049423284975,0,-0.00133292196123662,-0.00133152694713717,139.847262353243,-132.865701449947,206.280113078217,816034.280041793,0.00242680889069036,8.08912661909898
27,0,-0.00100241105160403,-0.00100154051960431,194.436225740224,-99.8184125995149,244.345432039976,587118.991606953,0.0017627144555864,5.77105870201538,0,-0.00327149856821891,-0.00326495577502538,645.668568740875,-323.923814683959,807.63047608285,1378075.1436529,0.00481130204781566,13.4941809706142,0,-0.00226908751661488,-0.00226341525542107,451.232343000651,-224.105402084445,563.285044042874,790956.152045945,0.00304858759222926,7.72312226859886,0,-0.00023677986744065,-0.000236711541962599,42.9986181072454,-23.6463748646588,54.8218055395701,372765.80068242,0.000937074746432009,3.70295491507021,0,-0.001503531826459,-0.00150214673546385,315.711581910437,-149.640478100482,390.531820960692,1188593.80061114,0.0034235039317092,11.7251289767523,0,-0.00126675195901835,-0.00126543519350125,272.712963803191,-125.994103235823,335.710015421122,815827.999928716,0.00248642918527719,8.02217406168211
28,0,-0.00102218908982191,-0.00102127564881171,294.254638339728,-101.606023750307,345.057650214891,586874.646174913,0.0018067309176294,5.71995321255243,0,-0.00329241218455839,-0.00328574297783554,969.592383424824,-324.668591922012,1131.92667938584,1377267.51317681,0.00492640905808073,13.3505461263653,0,-0.00227022309473649,-0.00226446732902383,675.337745085097,-223.062568171704,786.86902917095,790392.867001901,0.00311967814045133,7.63059291381284,0,-0.000252642027930927,-0.00025256409602413,66.6449929718947,-25.2153671192169,79.2526765315124,372710.97887688,0.000963626493503233,3.68946918139792,0,-0.00145485050384637,-0.00145352819742326,465.352060010919,-144.522179538064,537.613149779951,1188203.26879017,0.00351404549791323,11.6495046479844,0,-0.00120220847591545,-0.00120096410139913,398.707067039024,-119.306812418847,458.360473248438,815492.289913294,0.00255041900441,7.96003546658649
29,0,-0.00104269866916368,-0.00104173923473451,395.860662090039,-103.453093370771,447.587208775425,586529.588524698,0.00185271040123536,5.66881366444051,0,-0.00331427612490405,-0.00330747262562573,1294.26097534684,-325.472279606767,1456.99711515022,1376135.58649743,0.00504757437604209,13.2088630828861,0,-0.00227157745574037,-0.00226573339089122,898.400313256803,-222.019186235996,1009.4099063748,789605.997972731,0.00319486397480673,7.54004941844556,0,-0.000269701976821296,-0.000269613019751134,91.8603600911156,-26.9008257854951,105.310772983852,372631.72620035,0.00099121605967345,3.67532600683355,0,-0.00140966549759993,-0.00140839796636064,609.874239548983,-139.768953094094,679.758716096025,1187665.65564039,0.00361027762316624,11.5778515708323,0,-0.00113996352077863,-0.00113878494660951,518.013879457867,-112.868127308599,574.447943112173,815033.929440045,0.00261906156349279,7.90252556399872
30,0,-0.00106411424153522,-0.00106310516768717,499.313755460811,-105.375724565931,552.001617743779,586082.001315922,0.0019007794756426,5.61764268490185,0,-0.00333748411291181,-0.00333053628830344,1619.73325495361,-326.370356723421,1782.91843331532,1374678.58938228,0.00517523989974222,13.0691393951057,0,-0.00227336987137659,-0.00226743112061627,1120.4194994928,-220.99463215749,1230.91681557155,788596.588066356,0.00327446042409962,7.45149671020385,0,-0.000288087749888063,-0.000287986114515342,118.761185876618,-28.714991514243,133.118681633729,372526.415427365,0.00101989137299197,3.6604896203944,0,-0.00136870201131067,-0.00136748046676374,749.643192643081,-135.449482817779,817.367934051959,1186985.8969243,0.00371254236014751,11.5099200762278,0,-0.00108061426142261,-0.0010794943522484,630.882006766464,-106.734491303536,684.249252418231,814459.481496933,0.00269265098715554,7.84943045583338
31,0,-0.00108662176290287,-0.00108555875460657,604.689480026747,-107.390889941809,658.384924997648,585529.999698179,0.00195107253248727,5.56643678741743,0,-0.00336243520884993,-0.00335533069368016,1946.10361167703,-327.397771136997,2109.80249724553,1372895.67094896,0.00530988049871262,12.931369765853,0,-0.00227581344594706,-0.00226977193907359,1341.41413165028,-220.006881195188,1451.41757224788,787365.671250784,0.00335880796622534,7.36493297843555,0,-0.000307944205222247,-0.000307827959960379,147.476177390854,-30.6716856349355,162.812020208323,372393.296745731,0.00104970211558619,3.64492058154429,0,-0.00133265201799017,-0.00133146695673,885.092675460852,-131.628715312385,950.907033117051,1186168.52899025,0.00382119718669816,11.4454345341543,0,-0.00102470781276793,-0.00102363899676962,737.616498069998,-100.957029677449,788.095012908729,813775.232244515,0.00277149507111196,7.80051395260997
32,0,-0.00111041974967619,-0.00110929775994769,712.080369968549,-109.516492698531,766.838616317807,584871.61477318,0.00200373236090479,5.51518650988324,0,-0.00338953454528722,-0.00338225843243792,2273.50138281402,-328.588928962128,2437.79584729508,1370785.86845172,0.00545200760759978,12.7955372732773,0,-0.00227911479561103,-0.00227296067249023,1561.42101284547,-219.072436263597,1670.95723097728,785914.253678537,0.003448275246695,7.28035076339405,0,-0.000329435395838249,-0.000329302277384363,178.147863025792,-32.7865272497822,194.541126650671,372230.484725524,0.0010806996019106,3.62857533441146,0,-0.00130220521777442,-0.00130104639252922,1016.72139077324,-128.370945454524,1080.9068635005,1185217.62195713,0.00393661750416507,11.3840977555239,0,-0.00097276982193617,-0.000971744115144861,838.573527747445,-95.5844182047415,886.365736849824,812987.137231606,0.00285591790225448,7.75552242111246
33,0,-0.00113572057337567,-0.00113453368113535,821.59686266708,-111.771443185016,877.482584259589,584104.776156863,0.00205891076626918,5.46387656315994,0,-0.00341919432643849,-0.00341172891885824,2602.09031177615,-329.977693226406,2767.07915838934,1368348.07260442,0.00560217327145329,12.6616146243411,0,-0.00228347375306282,-0.00227719523772289,1780.49344910907,-218.20625004139,1889.59657412976,784243.296447559,0.00354326250518411,7.19773806118115,0,-0.000352747307419696,-0.000352594656146092,210.934390275565,-35.0771824884033,228.472981519779,372035.943598873,0.001112936599721,3.61140571044275,0,-0.00127808452743221,-0.0012769408162927,1145.09233622775,-125.743299041656,1207.96398574859,1184136.71509363,0.00405919883054562,11.325593803377,0,-0.00092533722001251,-0.000924346160146606,934.157945952189,-90.6661165532528,979.49100422881,812100.771494756,0.00294626223082461,7.71418809293422
34,0,-0.00116275200675796,-0.00116149327086054,933.368305852098,-114.175750182087,990.456180943147,583227.293572604,0.00211676923176474,5.41248598636254,0,-0.00345183505008535,-0.00344415956499802,2932.06800500255,-331.597383511983,3097.86669675855,1365580.99344603,0.00576097470138948,12.5295654327927,0,-0.00228908304332739,-0.00228266629413748,1998.69969915046,-217.421633329896,2107.4105158154,782353.69987343,0.00364420546962474,7.11707944643013,0,-0.000378091022566345,-0.000377915703934608,246.011572763979,-37.5636510474561,264.793398287715,371807.470617354,0.00114646707925226,3.59335837272351,0,-0.00126108708899838,-0.00125994624791657,1270.83563526941,-123.81970343693,1332.74548698789,1182928.75110788,0.00418935854406721,11.2695891666617,0,-0.000882996066432035,-0.000882030543981959,1024.82406250543,-86.2560523894735,1067.95208870017,811121.280490526,0.00304289146481496,7.6762307939382
35,0,-0.00119176529748838,-0.00119042657701803,1047.54405603418,-116.751248233895,1105.91968015113,582236.837391661,0.002177479621016,5.36098830644106,0,-0.00348793115283245,-0.00348002120957004,3263.66538851454,-333.485031999383,3430.40790451423,1362483.12674927,0.00592905940941157,12.3993455241187,0,-0.00229616585534407,-0.00228959463255201,2216.12133248035,-216.733783765489,2324.4882243631,780246.289357614,0.00375157978839558,7.03835721767761,0,-0.000405699231760547,-0.000405497545221239,283.575223811436,-40.2678845772391,303.70916610006,371542.677219066,0.00118134587268826,3.57437419418847,0,-0.001252038553881,-0.00125088697183836,1394.65533870635,-122.67627308253,1455.99347524763,1181596.00562089,0.00432753698937405,11.215732236058,0,-0.000846339322120451,-0.000845389426617124,1111.08011489491,-82.4083885052911,1152.28430914757,810053.328401825,0.00314619111668579,7.64135804186957
36,0,-0.00122308767267426,-0.00122165937444636,1164.29530426807,-119.526719568015,1224.05866405209,581130.917711509,0.00224122485709155,5.30935138516229,0,-0.00352835196459412,-0.00352017776190881,3597.15042051392,-335.713870123218,3765.00735557552,1359052.71884476,0.00610713045651934,12.270902490839,0,-0.00230526429191986,-0.00229851838746245,2432.85511624585,-216.187150555204,2540.94869152343,777921.801133251,0.00386590559942779,6.96155110567671,0,-0.00043577107740506,-0.000435538688083488,323.843108388683,-43.2082652354972,345.447241006434,371238.968052966,0.00121762828977023,3.55438793387577,0,-0.00125114000763391,-0.00124996339661771,1517.33161178889,-122.327132772921,1578.49517817535,1180140.01214564,0.00447419873973853,11.1636551471066,0,-0.000815368930228852,-0.000814424708534222,1193.48850340021,-79.1188675374234,1233.04793716891,808901.044092678,0.0032565704499683,7.60926721323083
37,0,-0.00125711101779805,-0.00125558179857925,1283.8220238361,-122.536635559898,1345.09034161604,579906.859047457,0.00230819905836088,5.25753480547515,0,-0.00357421498169121,-0.0035657398243339,3932.86429063714,-338.378291531249,4102.05343640276,1355287.71148918,0.00629594753249474,12.1441620608715,0,-0.00231710396389316,-0.00231015802575464,2649.04226680104,-215.841655971351,2756.96309478671,775380.852441728,0.00398774847413386,6.88662725539636,0,-0.000468487461282123,-0.000468219314954597,367.051373624185,-46.4011055049519,390.251926376659,370893.520811959,0.001255370247219,3.53333083514396,0,-0.00125835851433971,-0.00125714198281056,1639.65874456181,-122.763142498851,1701.04031581123,1178561.51696747,0.00462984194442484,11.1130040950524,0,-0.000789871053057583,-0.00078892266785596,1272.60737093762,-76.3620369938989,1310.78838943457,807667.996155509,0.00337447169720584,7.57967325990839
38,0,-0.0012942758482023,-0.00129263226419194,1406.35865939599,-125.819409603614,1469.26836419781,578561.76870584,0.00237860723671679,5.20548819687476,0,-0.0036267261222775,-0.00361790534108942,4271.24258216839,-341.577854748543,4442.03150954266,1351185.65805278,0.00649632557353608,12.0190217664715,0,-0.0023324502740752,-0.00232527307689749,2864.88392277239,-215.758445144929,2972.76314534486,772623.889346941,0.00411771833681929,6.81353356959671,0,-0.000504036217253227,-0.000503726425555476,413.452479129133,-49.8631169907275,438.384037624492,370503.268885582,0.00129462880575004,3.5111322881919,0,-0.00127380800823583,-0.0012725355291735,1762.42188706066,-123.98926033169,1824.41651722649,1176860.47665166,0.00479501210624722,11.0634501942756,0,-0.000769771790982602,-0.000768809103618027,1348.96940793152,-74.1261433409629,1386.032479602,806357.207766074,0.00350038330049718,7.55231790608374
39,0,-0.00133508042778208,-0.0013333064983995,1532.17806899961,-129.418117555131,1596.88712777718,577092.500341643,0.00245266519434961,5.15315066299585,0,-0.00368720051086841,-0.00367798009618375,4612.82043691694,-345.418746944716,4785.5298103893,1346743.62654324,0.00670913706434451,11.8953517215822,0,-0.00235212008308633,-0.00234467359778426,3080.64236791733,-216.000629389585,3188.64268261212,769651.126201597,0.00425647186999489,6.7422010585863,0,-0.000542611345276375,-0.000542253054206371,463.31559611985,-53.6112888209227,490.121240530323,370064.884847958,0.00133546237031978,3.48772015899598,0,-0.00129774928026068,-0.00129640311133217,1886.41114739234,-126.024293958008,1949.42329437134,1175036.06013443,0.00497030875629068,11.0146834272106,0,-0.000755137934984301,-0.000754150057125799,1423.09555127249,-72.4130051370851,1459.30205384102,804971.175286472,0.00363484638597089,7.52696326821462
40,0,-0.00138009208718544,-0.00137816874883498,1661.59618655474,-133.381390221364,1728.28688166544,575495.613213866,0.00253059942465583,5.10045005288364,0,-0.00375708997811824,-0.00374740483524414,4958.23918386166,-350.015741401779,5133.24705456255,1341958.09673285,0.00693531641964407,11.7729950731031,0,-0.0023769978909328,-0.00236923608640916,3296.64299730692,-216.634351180414,3404.96017289712,766462.483518984,0.00440471699498823,6.67254502021945,0,-0.000584411713431294,-0.000583996953430388,516.926884940782,-57.662707128576,545.758238505063,369574.763607427,0.00137793066421632,3.46302118186584,0,-0.00133059097574268,-0.00132915100441543,2012.43544135035,-128.900729224769,2076.88580596272,1173086.63684006,0.00515638846265909,10.966407252611,0,-0.000746179262311384,-0.000745154050985038,1495.50855640956,-71.2380220961932,1531.12756745766,803511.873232631,0.00377845779844277,7.50338607074514
41,0,-0.00142996100753276,-0.00142786542554517,1794.9775767761,-137.764491174601,1863.85982236342,573767.326332201,0.00261264670878303,5.0473020327988,0,-0.00383801699972589,-0.00382778871361971,5308.25492526343,-355.494575825217,5486.00221317605,1336824.84967829,0.00717586421235283,11.6517679942618,0,-0.00240805599219313,-0.00239992328807454,3513.27734848733,-217.730084650615,3622.14239081263,763057.523346087,0.00456321750356981,6.60446596146302,0,-0.000629639376597244,-0.000629158892325226,574.589592069358,-62.0343299481869,605.606757043453,369029.005368922,0.00142209471691956,3.43696143560219,0,-0.00137289423540161,-0.00137133721383356,2141.33617057512,-132.664880843787,2207.668610997,1171009.75103409,0.00535396820430556,10.9183338350595,0,-0.000743254858804362,-0.000742178321508334,1566.74657850576,-70.6305508956002,1602.06185395355,801980.745665173,0.003931873487386,7.48137239945727
42,0,-0.00148543703906808,-0.00148314173576957,1932.7420679507,-142.630619282482,2004.05737759195,571903.466509838,0.00269905328884024,4.99360891857415,0,-0.00393181647539056,-0.00392095043533569,5663.74950108866,-361.994827589877,5844.7469148836,1331338.84746511,0.0074318509864254,11.5314591369336,0,-0.00244637943632247,-0.00243780869956612,3731.00743313796,-219.364208307395,3840.68953729165,759435.380955274,0.00473279769758517,6.53785021835944,0,-0.000678497444611502,-0.000677940502552644,636.623922017548,-66.7427104246904,669.9952772299,368423.398611878,0.00146801687751397,3.40946691280562,0,-0.00142538083634806,-0.00142367946496268,2274.00105141891,-137.377335289204,2342.68971906352,1168802.0824231,0.00556382910054642,10.8701797596526,0,-0.000746883391736563,-0.000745738962410032,1637.37712940136,-70.6346248645133,1672.69444183362,800378.683811219,0.00409581222303246,7.46071284684698
43,0,-0.00154739027464066,-0.00154486201758013,2075.37268723318,-148.052484831833,2149.39892964909,569899.409132245,0.00279007346270521,4.9392582203708,0,-0.00404058717129666,-0.00402896885619537,6025.74432867853,-369.673384100189,6210.58102072863,1325494.10055023,0.00770442030770746,11.4118284486222,0,-0.002493196896656,-0.00248410683861524,3950.37164144535,-221.620899268356,4061.18209107954,755594.691417983,0.00491434684500225,6.47257022825138,0,-0.000731187423559012,-0.000730541595703091,703.366632442237,-71.8036604194363,739.268462651962,367753.403334648,0.00151576086675209,3.38046419244395,0,-0.00148894479492109,-0.00148706660499105,2411.37838670811,-143.113663730992,2482.93521857361,1166459.39270403,0.00578682045006573,10.8216621222276,0,-0.000757757371362077,-0.000756525009287957,1708.01175426587,-71.3100033115561,1743.66675592164,798705.989369386,0.00427105958331364,7.44119792978366
