"Age","Diff_F_Alta_Media.Edad","Diff_F_Alta_Media.Mx","Diff_F_Alta_Media.qx","Diff_F_Alta_Media.lx","Diff_F_Alta_Media.dx","Diff_F_Alta_Media.Lx","Diff_F_Alta_Media.Tx","Diff_F_Alta_Media.P_x1","Diff_F_Alta_Media.e_0","Diff_F_Alta_Baja.Edad","Diff_F_Alta_Baja.Mx","Diff_F_Alta_Baja.qx","Diff_F_Alta_Baja.lx","Diff_F_Alta_Baja.dx","Diff_F_Alta_Baja.Lx","Diff_F_Alta_Baja.Tx","Diff_F_Alta_Baja.P_x1","Diff_F_Alta_Baja.e_0","Diff_F_Media_Baja.Edad","Diff_F_Media_Baja.Mx","Diff_F_Media_Baja.qx","Diff_F_Media_Baja.lx","Diff_F_Media_Baja.dx","Diff_F_Media_Baja.Lx","Diff_F_Media_Baja.Tx","Diff_F_Media_Baja.P_x1","Diff_F_Media_Baja.e_0","Diff_M_Alta_Media.Edad","Diff_M_Alta_Media.Mx","Diff_M_Alta_Media.qx","Diff_M_Alta_Media.lx","Diff_M_Alta_Media.dx","Diff_M_Alta_Media.Lx","Diff_M_Alta_Media.Tx","Diff_M_Alta_Media.P_x1","Diff_M_Alta_Media.e_0","Diff_M_Alta_Baja.Edad","Diff_M_Alta_Baja.Mx","Diff_M_Alta_Baja.qx","Diff_M_Alta_Baja.lx","Diff_M_Alta_Baja.dx","Diff_M_Alta_Baja.Lx","Diff_M_Alta_Baja.Tx","Diff_M_Alta_Baja.P_x1","Diff_M_Alta_Baja.e_0","Diff_M_Media_Baja.Edad","Diff_M_Media_Baja.Mx","Diff_M_Media_Baja.qx","Diff_M_Media_Baja.lx","Diff_M_Media_Baja.dx","Diff_M_Media_Baja.Lx","Diff_M_Media_Baja.Tx","Diff_M_Media_Baja.P_x1","Diff_M_Media_Baja.e_0"
25,0,-0.00097556530639309,-0.000974648235461664,0,-97.4648235461663,48.7324117730896,413221.935729595,0.000487324117730892,4.13221935729594,0,-0.00302832895252997,-0.00302238229649093,0,-302.238229649093,151.119114824542,745767.694809847,0.00151119114824538,7.45767694809846,0,-0.00205276364613688,-0.00204773406102927,0,-204.773406102927,102.386703051452,332545.759080252,0.00102386703051449,3.32545759080251,0,-0.00031705958340173,-0.000316950596202587,0,-31.6950596202587,15.8475298101257,197704.586550795,0.000158475298101313,1.97704586550795,0,-0.000603198778806968,-0.00060290519735084,0,-60.290519735084,30.1452598675387,665167.715201082,0.000301452598675422,6.65167715201082,0,-0.000286139195405238,-0.000285954601148253,0,-28.5954601148253,14.297730057413,467463.128650287,0.00014297730057411,4.67463128650287
26,0,-0.000939961469865646,-0.000939083730131571,97.4648235461646,-93.7290512384509,144.329349165389,413173.203317822,0.0015000339024237,4.08547662442159,0,-0.00247569026698843,-0.00247148202634022,302.238229649083,-246.148931285749,425.312695291956,745616.575695022,0.00288546306036064,7.3200816038797,0,-0.00153572879712278,-0.00153239829620865,204.773406102919,-152.419880047298,280.983346126566,332443.3723772,0.00138542915793693,3.23460497945811,0,-0.000249340093060621,-0.000249249863826964,31.6950596202514,-24.9049475246778,44.1475333825947,197688.739020985,0.000578383108260971,1.95938325880355,0,-0.000697786776304112,-0.00069737793633583,60.2905197350774,-69.6685210334131,95.1247802517901,665137.569941214,0.00212305435661442,6.6214262976956,0,-0.000448446683243491,-0.000448128072508867,28.595460114826,-44.7635735087354,50.9772468691954,467448.83092023,0.00154467124835345,4.66204303889205
27,0,-0.000916837760272222,-0.000916041283757926,191.193874784614,-91.266427899461,236.827088734353,413028.873968656,0.00153897520331059,4.04140833591416,0,-0.00256031967043014,-0.00255599649259919,548.387160934828,-253.738267296263,675.256294582956,745191.26299973,0.00294226135105624,7.21034353334611,0,-0.00164348191015792,-0.00163995520884127,357.193286150214,-162.471839396802,438.429205848603,332162.389031074,0.00140328614774565,3.16893519743195,0,-0.000283548297151819,-0.000283463160221741,56.6000071449234,-28.3093215705931,70.7546679302177,197644.591487602,0.000593588258066879,1.9459120710796,0,-0.000603325896561469,-0.000603048345287869,129.959040768488,-60.1803788340635,160.049230185512,665042.445160963,0.00218818896631301,6.58724307933453,0,-0.00031977759940965,-0.000319585185066129,73.3590336235648,-31.8710572634704,89.2945622552943,467397.85367336,0.00159460070824613,4.64133100825493
28,0,-0.000627118007325783,-0.00062651314308402,282.460302684078,-62.2071630530839,313.563884210627,412792.046879922,0.00158085428670096,3.99909116732142,0,-0.00226671659247399,-0.00226267655671288,802.125428231084,-223.629765694535,913.940311078361,744516.006705147,0.00300773600452153,7.09852162229315,0,-0.00163959858514821,-0.00163616341362887,519.665125547006,-161.422602641451,600.376426867733,331723.959825225,0.00142688171782057,3.09943045497173,0,-0.000320547114123226,-0.000320415917331882,84.9093287155265,-31.9746169116714,100.896637171361,197573.836819672,0.000609914046431292,1.93064933340983,0,-0.000706417431158623,-0.000705992129514242,190.13941960255,-70.3765909131366,225.327715059131,664882.395930777,0.00225696815772769,6.55795166950043,0,-0.000385870317035397,-0.00038557621218236,105.230090887024,-38.4019740014652,124.43107788777,467308.559111105,0.0016470541112964,4.62730233609059
29,0,-0.000697642812542135,-0.000696972969567653,344.667465737162,-69.1083109451108,379.221621209712,412478.482995711,0.00162839489586653,3.9722018611202,0,-0.00215345866588646,-0.00214982716660734,1025.75519392562,-211.724627183998,1131.61750751761,743602.066394069,0.0030793159731326,7.00348542088304,0,-0.00145581585334432,-0.00145285419703969,681.08772818846,-142.616316238887,752.395886307902,331123.583398358,0.00145092107726608,3.03128355976284,0,-0.00042764710873732,-0.000427500286996182,116.883945627196,-42.6494322177433,138.208661736076,197472.940182501,0.000626468114434009,1.91383826923646,0,-0.000715469593089903,-0.00071512106953548,260.516010515683,-71.2326925826274,296.132356807007,664657.068215718,0.00232954098061233,6.52474100682659,0,-0.000287822484352583,-0.000287620782539298,143.632064888487,-28.5832603648841,157.923695070931,467184.128033218,0.00170307286617832,4.61090273759013
30,0,-0.000859972052909188,-0.000859109815227533,413.775776682261,-85.0958841548429,456.323718759668,412099.261374502,0.00168103841859191,3.94247688559945,0,-0.00227740491062967,-0.00227351138493119,1237.47982110962,-223.239716832699,1349.09967952597,742470.448886552,0.00315974913418626,6.91497885577122,0,-0.00141743285772048,-0.00141440156970366,823.704044427359,-138.143832677856,892.775960766303,330371.18751205,0.00147871071559436,2.97250197017176,0,-0.00032021202788696,-0.000320091365990525,159.533377844942,-31.8927728038418,175.479764246862,197334.731520765,0.000642598126044391,1.89143276278308,0,-0.000679359430799864,-0.000678981540930049,331.748703098317,-67.5358337221661,365.516619959395,664360.935858912,0.00240518532358491,6.49098153769626,0,-0.000359147402912904,-0.000358890174939524,172.215325253375,-35.6430609183243,190.036855712533,467026.204338147,0.00176258719754052,4.59954877491319
31,0,-0.00108363222944648,-0.0010824214595284,498.871660837103,-107.072518808195,552.407920241196,411642.937655741,0.00173449167881168,3.90590627309562,0,-0.00258864873177471,-0.0025838136400757,1460.71953794232,-252.948603046806,1587.19383946572,741121.349207026,0.00324534598487491,6.82281728789649,0,-0.00150501650232823,-0.0015013921805473,961.847877105218,-145.876084238611,1034.78591922452,329478.411551285,0.00151085430606324,2.91691101480087,0,-0.000445068892656087,-0.000444903980992626,191.426150648782,-44.3245585762819,213.588429936935,197159.251756517,0.000659649404842311,1.87519078012239,0,-0.000968012858612651,-0.000967401306846386,399.284536820487,-96.1809567787812,447.375015209895,663995.419238952,0.00248559967763984,6.4601801898787,0,-0.000522943965956564,-0.00052249732585376,207.858386171705,-51.8563982024992,233.786585272959,466836.167482435,0.00182595027279753,4.58498940975631
32,0,-0.000922199586058455,-0.000921235150399106,605.944179645288,-90.866482502139,651.377420896359,411090.5297355,0.00178707457384364,3.86023632017964,0,-0.00236756986119239,-0.00236338716022769,1713.66814098912,-230.402710992304,1828.86949648528,739534.15536756,0.00333141281917881,6.71975051321836,0,-0.00144537027513393,-0.00144215200982858,1107.72396134383,-139.536228490165,1177.49207558892,328443.62563206,0.00154433824533518,2.85951419303872,0,-0.000218542139898987,-0.000218474606747702,235.750709225074,-21.7199265673012,246.61067250873,196945.66332658,0.000677503723530481,1.85275635516755,0,-0.000625483653112554,-0.000625163192449269,495.465493599273,-62.0248082111599,526.477897704855,663548.044223742,0.00256812628305725,6.41616691405423,0,-0.000406941513213566,-0.000406688585701567,259.714784374199,-40.3048816438587,279.867225196125,466602.380897162,0.00189062255952677,4.56341055888668
33,0,-0.000800486215906725,-0.000799686707336745,696.810662147414,-78.648616669042,736.134970481929,410439.152314604,0.00184236028643237,3.8225725123022,0,-0.00234911224494492,-0.00234495154515425,1944.07085198142,-227.758988584742,2057.95034627378,737705.285871075,0.00342210770131568,6.62789493597818,0,-0.0015486260290382,-0.0015452648378175,1247.26018983401,-149.1103719157,1321.81537579185,327266.133556471,0.00157974741488331,2.80532242367597,0,-0.000236274773933901,-0.000236184175659858,257.470635792386,-23.4532950940932,269.197283339439,196699.052654072,0.00069741246751498,1.84218692845352,0,-0.000669883358448419,-0.000669481385289034,557.490301810438,-66.3249628683398,590.652783244615,663021.566326037,0.0026563022923719,6.38898837808473,0,-0.000433608584514519,-0.000433297209629176,300.019666018052,-42.8716677742466,321.455499905176,466322.513671965,0.00195888982485692,4.54680144963121
34,0,-0.000959154877300705,-0.000958027227383974,775.459278816459,-94.0484968729938,822.483527252945,409703.017344123,0.00190461117525365,3.79095922349742,0,-0.00269203324102394,-0.00268654249793227,2171.82984056616,-259.985477719723,2301.82257942602,735647.335524801,0.00352195668139754,6.53889529957436,0,-0.00173287836372324,-0.0017285152705483,1396.3705617497,-165.936980846729,1479.33905217308,325944.318180678,0.0016173455061439,2.74793607607695,0,-0.000393967732649625,-0.000393738287974085,280.923930886478,-39.0844740195684,300.466167896258,196429.855370732,0.000720572549194221,1.83107914953501,0,-0.000701941418526533,-0.000701424643564776,623.815264678778,-69.3389120834507,658.484720720502,662430.913542792,0.00275313268378741,6.36084579637195,0,-0.000307973685876908,-0.000307686355590691,342.8913337923,-30.2544380638822,358.018552824244,466001.05817206,0.00203256013459319,4.52976664683695
