"Age","Diff_F_Alta_Media.Edad","Diff_F_Alta_Media.Mx","Diff_F_Alta_Media.qx","Diff_F_Alta_Media.lx","Diff_F_Alta_Media.dx","Diff_F_Alta_Media.Lx","Diff_F_Alta_Media.Tx","Diff_F_Alta_Media.P_x1","Diff_F_Alta_Media.e_0","Diff_F_Alta_Baja.Edad","Diff_F_Alta_Baja.Mx","Diff_F_Alta_Baja.qx","Diff_F_Alta_Baja.lx","Diff_F_Alta_Baja.dx","Diff_F_Alta_Baja.Lx","Diff_F_Alta_Baja.Tx","Diff_F_Alta_Baja.P_x1","Diff_F_Alta_Baja.e_0","Diff_F_Media_Baja.Edad","Diff_F_Media_Baja.Mx","Diff_F_Media_Baja.qx","Diff_F_Media_Baja.lx","Diff_F_Media_Baja.dx","Diff_F_Media_Baja.Lx","Diff_F_Media_Baja.Tx","Diff_F_Media_Baja.P_x1","Diff_F_Media_Baja.e_0","Diff_M_Alta_Media.Edad","Diff_M_Alta_Media.Mx","Diff_M_Alta_Media.qx","Diff_M_Alta_Media.lx","Diff_M_Alta_Media.dx","Diff_M_Alta_Media.Lx","Diff_M_Alta_Media.Tx","Diff_M_Alta_Media.P_x1","Diff_M_Alta_Media.e_0","Diff_M_Alta_Baja.Edad","Diff_M_Alta_Baja.Mx","Diff_M_Alta_Baja.qx","Diff_M_Alta_Baja.lx","Diff_M_Alta_Baja.dx","Diff_M_Alta_Baja.Lx","Diff_M_Alta_Baja.Tx","Diff_M_Alta_Baja.P_x1","Diff_M_Alta_Baja.e_0","Diff_M_Media_Baja.Edad","Diff_M_Media_Baja.Mx","Diff_M_Media_Baja.qx","Diff_M_Media_Baja.lx","Diff_M_Media_Baja.dx","Diff_M_Media_Baja.Lx","Diff_M_Media_Baja.Tx","Diff_M_Media_Baja.P_x1","Diff_M_Media_Baja.e_0"
25,0,-0.000950205214190391,-0.000949415844191674,0,-94.9415844191674,47.470792209584,580960.413991584,0.000474707922095918,5.80960413991583,0,-0.0032091431806583,-0.00320286205691204,0,-320.286205691204,160.143102845614,1370390.00332176,0.00160143102845622,13.7039000332176,0,-0.00225893796646791,-0.00225344621272036,0,-225.344621272036,112.67231063603,789429.589330175,0.00112672310636031,7.89429589330175,0,-0.000264158431351548,-0.000264081664957181,0,-26.4081664957181,13.2040832478669,343541.028737927,0.000132040832478642,3.43541028737927,0,-0.00141945702781457,-0.00141822545929138,0,-141.822545929138,70.9112729645858,1151999.52243353,0.0007091127296458,11.5199952243353,0,-0.00115529859646302,-0.0011541437943342,0,-115.41437943342,57.7071897167189,808458.493695605,0.000577071897167158,8.08458493695604
26,0,-0.000897071084615863,-0.000896280779172941,94.9415844191681,-89.4699545017019,139.676561670014,580912.943199374,0.00170634108083867,5.75949627822997,0,-0.00297988783409632,-0.0029741673358416,320.286205691213,-296.219545448354,468.395978415385,1370229.86021891,0.0046841591759601,13.5577462062738,0,-0.00208281674948046,-0.00207788655666866,225.344621272045,-206.749590946652,328.719416745371,789316.91701954,0.00297781809512143,7.79824992804381,0,-0.000149707794620555,-0.000149669514932324,26.4081664957193,-14.9558488776409,33.8860909345385,343527.824654679,0.000845628802483289,3.41971503006378,0,-0.00131164473778098,-0.0013105480941467,141.822545929143,-130.822508714851,207.233800286558,1151928.61116057,0.00325622512695722,11.4459911273993,0,-0.00116193694316042,-0.00116087857921437,115.414379433423,-115.86665983721,173.34770935202,808400.786505888,0.00241059632447393,8.02627609733557
27,0,-0.000981706746210334,-0.000980861612690778,184.411538920875,-97.7595526966987,233.29131526922,580773.266637704,0.00174891771299512,5.71356217635214,0,-0.00363312333030835,-0.00362519293950559,616.505751139572,-359.769859469129,796.390680874145,1369761.4642405,0.00479600865765073,13.4258627354093,0,-0.00265141658409801,-0.00264433132681482,432.094212218697,-262.01030677243,563.099365604925,788988.197602794,0.00304709094465561,7.71230055905714,0,-0.000272367878639974,-0.000272285264788938,41.3640153733577,-27.2011056955039,54.9645682210976,343493.938563745,0.000869302224985824,3.41127600798325,0,-0.00184104929074202,-0.00183904874507179,272.645054643988,-183.295459656743,364.292784472345,1151721.37736028,0.00334291916550444,11.3791944698658,0,-0.00156868141210204,-0.00156676348028286,231.281039270631,-156.094353961239,309.328216251248,808227.438796536,0.00247361694051862,7.96791846188258
28,0,-0.0010142173995137,-0.00101321672854439,282.17109161758,-100.782811398669,332.562497316918,580539.975322436,0.00179343360347661,5.66359526490001,0,-0.00319734271886135,-0.00319070782474695,976.275610608704,-315.117064009058,1133.83414261322,1368965.07355962,0.00490951673067641,13.265907567273,0,-0.00218312531934765,-0.00217749109620256,694.104518991124,-214.334252610389,801.271645296307,788425.098237189,0.0031160831271998,7.60231230237297,0,-0.000209519436198433,-0.000209454864100554,68.5651210688666,-20.9065628446943,79.018402491216,343438.973995524,0.000894055966775276,3.39563375349424,0,-0.00189872928245067,-0.00189654261183142,455.940514300732,-188.60070091454,550.240864758001,1151357.08457581,0.00343005362367133,11.2861081587876,0,-0.00168920984625224,-0.00168708774773087,387.375393231865,-167.694138069845,471.222462266785,807918.110580285,0.00253599765689605,7.89047440529338
29,0,-0.00114931010648131,-0.0011482371632385,382.953903016241,-114.058108401457,439.982957216969,580207.412825119,0.00183918257747939,5.61344204444014,0,-0.0033856825650297,-0.00337874662730223,1291.39267461776,-332.493277119906,1457.63931317771,1367831.23941701,0.0050269723241021,13.1297693568399,0,-0.00223637245854839,-0.00223050946406373,908.438771601519,-218.435168718448,1017.65635596075,787623.826591892,0.0031877897466227,7.51632731239975,0,-0.000314983187635643,-0.00031488352415611,89.4716839135654,-31.4235993925805,105.183483609871,343359.955593033,0.000919516956651156,3.38405725548047,0,-0.00211200821509898,-0.00210944504324116,644.541215215271,-209.332647222089,749.207538826318,1150806.84371105,0.00351599737929364,11.1921376090837,0,-0.00179702502746334,-0.00179456151908505,555.069531301706,-177.909047829509,644.024055216447,807446.888118018,0.00259648042264249,7.80808035360319
30,0,-0.00111102158806782,-0.00110995128313887,497.012011417697,-110.018666795189,552.021344815294,579767.429867901,0.00188581731054893,5.55660809591976,0,-0.00319363015469135,-0.00318723720060698,1623.88595173767,-312.247823175188,1780.00986332526,1366373.60010383,0.00515410413842909,12.9864263665385,0,-0.00208260856662353,-0.0020772859174681,1126.87394031997,-202.229156379999,1227.98851850997,786606.170235932,0.00326828682788016,7.42981827061878,0,-0.00022815479840093,-0.000228066415642683,120.895283306148,-22.7262039358249,132.258385274064,343254.772109423,0.000945894719225016,3.36646005003048,0,-0.00139987100075272,-0.00139850959503859,853.873862437351,-138.301869604638,923.02479723969,1150057.63617222,0.00360385164052834,11.0887188013274,0,-0.00117171620235179,-0.00117044317939591,732.978579131202,-115.575665668814,790.766411965626,806802.864062802,0.00265795692130333,7.72225875129691
31,0,-0.00103980815736537,-0.001038852197058,607.03067821289,-102.761835676409,658.411596051097,579215.408523086,0.00193415833450272,5.50301110050891,0,-0.00376477121460829,-0.00375619596072165,1936.13377491286,-366.668892956375,2119.46822139104,1364593.59024051,0.00528901956736905,12.8547497184456,0,-0.00272496305724293,-0.00271734376366365,1329.10309669997,-263.907057279967,1461.05662533994,785378.181717422,0.00335486123286632,7.35173861793672,0,-0.000364785063396155,-0.00036464747464163,143.621487241981,-36.3427456243451,161.792860054149,343122.513724148,0.000973423123242223,3.35446559020797,0,-0.00117055389976774,-0.00116964129463873,992.175732042,-115.476714348653,1049.91408921633,1149134.61137499,0.00370138471474035,11.0232835467075,0,-0.000805768836371587,-0.000804993819997101,848.55424480002,-79.1339687243079,888.121229162178,806012.097650837,0.00272796159149813,7.66881795649949
32,0,-0.00115879972598147,-0.00115760947765594,709.792513889304,-114.296254422034,766.940641100315,578556.996927035,0.0019862936456112,5.4538901942008,0,-0.00389315621344241,-0.00388385174766615,2302.80266786924,-377.319273422098,2491.46230458029,1362474.12201912,0.00542756945015799,12.7015582358939,0,-0.00273435648746094,-0.0027262422700102,1593.01015397994,-263.023019000064,1724.52166347997,783917.125092082,0.00344127580454678,7.24766804169307,0,-0.000457479886852827,-0.000457305209766975,179.964232866318,-45.5595281535488,202.7439969431,342960.720864094,0.00100191971803687,3.33482501481348,0,-0.00128896188616147,-0.00128793444506547,1107.65244639065,-127.025024993414,1171.16495888737,1148084.69728577,0.00381396029747028,10.9692672058424,0,-0.00083148199930864,-0.000830629235298496,927.688213524336,-81.4654968398654,968.42096194427,805123.976421676,0.00281204057943341,7.6344421910289
33,0,-0.00120460482998385,-0.00120329024176229,824.08876831134,-118.542405334723,883.359970978694,577790.056285935,0.00204090879404628,5.40021213858265,0,-0.00319600070043182,-0.00318933996617461,2680.12194129133,-308.03610906546,2834.13999582405,1359982.65971454,0.00556617121192926,12.5467221895436,0,-0.00199139587044797,-0.00198604972441232,1856.03317297999,-189.493703730736,1950.78002484536,782192.603428602,0.00352526241788298,7.14651005096096,0,-0.000379763431411939,-0.000379595725414849,225.523761019867,-37.7606217245691,244.404071882163,342757.976867151,0.0010299041603844,3.31032785850066,0,-0.00133458208424783,-0.0013333563683434,1234.67747138407,-131.179801410333,1300.26737208923,1146913.53232688,0.0039343219854,10.9103059152106,0,-0.000954818652835895,-0.000953760642928554,1009.1537103642,-93.4191796857637,1055.86330020707,804155.555459731,0.0029044178250156,7.59997805670989
34,0,-0.00115234768422979,-0.00115112491990222,942.631173646063,-113.138977930966,999.200662611547,576906.696314956,0.00209692152622765,5.34562328841476,0,-0.00418222396618396,-0.00417147182890872,2988.1580503568,-401.670447699705,3188.99327420664,1357148.51971871,0.00572015588057406,12.4237533671428,0,-0.00302987628195418,-0.00302034690900649,2045.52687671073,-288.531469768739,2189.7926115951,780241.823403757,0.00362323435434642,7.07813007872803,0,-0.000292284896671747,-0.000292153361597538,263.28438274443,-29.0075138703714,277.788139679615,342513.572795269,0.00105922496415589,3.29076802780903,0,-0.00122104934794168,-0.00121993350046079,1365.8572727944,-119.699483896974,1425.70701474287,1145613.26495479,0.00405977820079206,10.851503610616,0,-0.000928764451269938,-0.000927780138863251,1102.57289004997,-90.6919700266022,1147.91887506326,803099.692159524,0.00300055323663617,7.56073558280696
