"Edad","esc_bajo","esc_medio","esc_alto","alta","baja","media","mx_bajo","mx_medio","mx_alto","mx_st","esc_totales","totales","prop_alto","prop_medio","prop_bajo","mx_bajo_1","mx_bajo_2","mx_bajo_3","mx_medio_1","mx_medio_2","mx_medio_3","mx_alto_1","mx_alto_2","mx_alto_3","mx_st_1","mx_st_2","mx_st_3"
47,33942,29009,5520,7,128,48,0.00377113900182665,0.00165465889896239,0.00126811594202899,0.00267266433964744,68471,183,0.0806180718844474,0.423668414365206,0.495713513750347,0.00374137876817259,0.00380828836118872,0.00382055385109779,0.00179130193569546,0.00184601796616322,0.0018540246160291,0.00138955308285472,0.00140195269773131,0.00140590158117086,0.00272520931143412,0.0027817368201938,0.0027918509986997
48,34034,27588,5122,9,133,50,0.00390785684903332,0.00181238219515731,0.00175712612260836,0.00287666307083783,66744,192,0.0767409804626633,0.41334052499101,0.509918494546326,0.0040740997370038,0.0040693017344048,0.00414119306733304,0.00201617299673841,0.00198742633731041,0.00201661912396466,0.00161821659796167,0.00157297824669689,0.0015841200432122,0.00303281885311717,0.0030147373748659,0.0030640010022309
49,31695,24792,4373,8,144,64,0.00454330336015144,0.00258147789609551,0.00182940772924766,0.00354912914886625,60860,216,0.0718534341110746,0.407361156753204,0.520785409135721,0.00439242669803801,0.00454598910640559,0.00451614368425268,0.00215480407949736,0.00221641306842036,0.00218788796025527,0.00171116505927429,0.0017774291852084,0.0017621570054711,0.0032861839600464,0.003395528811633,0.00336798174494265
50,34066,26080,4525,7,161,54,0.00472611988492925,0.00207055214723926,0.00154696132596685,0.00343275966043513,64671,222,0.069969538123734,0.403271945694361,0.526758516181905,0.00517144088417497,0.00493314021194764,0.00496385885241591,0.00247826212902531,0.00235982447503505,0.00237293615615893,0.00200290589838924,0.001936063584508,0.00202335378175422,0.00386758362173541,0.00369367904832906,0.00372472717704087
51,28183,21202,3419,9,176,59,0.0062448994074442,0.00278275634374116,0.0026323486399532,0.00462086205590486,52804,244,0.0647488826604045,0.401522611923339,0.533728505416256,0.00523555305362994,0.0054124472388945,0.00532823496541619,0.00244640721658247,0.00254257092502137,0.00250846973192686,0.00209411979586049,0.00235656857554625,0.00232229086734188,0.00392726956320536,0.00408497367116057,0.00402955432897275
52,35898,24136,3804,8,170,60,0.00473563986851635,0.00248591315876699,0.00210304942166141,0.00372818697327611,63838,238,0.0595883329678248,0.378082020113412,0.562329646918763,0.00583034777887859,0.00563911744540643,0.00571074174072966,0.00270304342945632,0.00262301379572417,0.00266088864245891,0.00297268003238902,0.00267424044197139,0.00271181142892672,0.00446006782854092,0.00431001026742861,0.00436780632264605
53,29798,19011,2869,12,194,54,0.00651050406067521,0.00284046078586082,0.00418264203555246,0.00503115445644181,51678,260,0.0555168543674291,0.367874143736213,0.576609001896358,0.00585145150371075,0.00608066053788806,0.00605914555865437,0.00271959074113372,0.00281708120663119,0.00282445729496606,0.00295592149766467,0.00310462526926251,0.00299357753632619,0.00454269341053956,0.00470843502934898,0.00469035620295169
54,30278,18359,2711,7,191,52,0.00630821058194068,0.00283239827877335,0.00258207303578015,0.00486873880190076,51348,250,0.0527966035678118,0.357540702656384,0.589662693775804,0.00656018233107483,0.00645765869266863,0.00653003661881091,0.00302860944930354,0.00303327688254282,0.00308882078672229,0.00338527427773383,0.00320186689774466,0.00318032877664337,0.00512254384896646,0.00505262331207746,0.00511027977351363
55,29001,16994,2654,9,199,58,0.0068618323506086,0.00341296928327645,0.00339110776186888,0.0054677382885568,48649,266,0.054554050442969,0.34931858825464,0.596127361302391,0.00696134224322031,0.00705179062587603,0.00703856295692464,0.0033516304571912,0.00341610427099285,0.00342563173108986,0.00326440491783547,0.00323449416292294,0.00321820223440271,0.00549263267672636,0.00556978097911446,0.00556333344988505
56,28390,16800,2356,9,219,64,0.00771398379711166,0.00380952380952381,0.00382003395585739,0.00614142093972153,47546,292,0.0495520127876162,0.35334202666891,0.597105960543474,0.00763384730333296,0.00760623955222925,0.0076489471058072,0.00386807290648382,0.00382751403973389,0.00384587758135426,0.00305380329319951,0.00321824564254053,0.00328309406688019,0.00609416641165056,0.00606759605846323,0.00610383625633763
