"Edad","esc_bajo","esc_medio","esc_alto","alta","baja","media","mx_bajo","mx_medio","mx_alto","mx_st","esc_totales","totales","prop_alto","prop_medio","prop_bajo","mx_bajo_1","mx_bajo_2","mx_bajo_3","mx_medio_1","mx_medio_2","mx_medio_3","mx_alto_1","mx_alto_2","mx_alto_3","mx_st_1","mx_st_2","mx_st_3"
68,16398,7012,1413,26,621,189,0.0378704720087816,0.0269537934968625,0.0184005661712668,0.0336784433791242,24823,836,0.0569230149458164,0.282479958103372,0.660597026950812,0.0380104520347858,0.0377492064824308,0.0377383093824716,0.0276297191658275,0.027349677703922,0.0272373727260619,0.020284294276076,0.0204013349185976,0.0206059955660645,0.0339807615637682,0.0337497087075523,0.0337174028812144
69,13841,6396,1317,31,622,209,0.0449389494978686,0.0326766729205754,0.023538344722855,0.0399925767838916,21554,862,0.0611023475920943,0.296743063932449,0.642154588475457,0.0419358421511309,0.0421791435762219,0.041685144334135,0.0300391154805687,0.0300335809190117,0.0296606056688968,0.0221398743534313,0.0225525804085781,0.0227043278529106,0.0373488383047832,0.037531504957855,0.0371350955278504
70,15303,6593,1348,33,658,201,0.0429981049467425,0.0304868800242682,0.0244807121661721,0.0383754947513337,23244,892,0.0579934606780244,0.283643090690071,0.658363448631905,0.0465911365427489,0.0451270829437524,0.0452457888253434,0.032431908110639,0.0315985583837567,0.0318417203776803,0.025233572596227,0.0251590682315562,0.0251673625407841,0.0412649150050138,0.0401240729181439,0.0402889315587914
71,12906,5508,1156,32,669,188,0.0518363551836355,0.0341321713870733,0.027681660899654,0.045426673479816,19570,889,0.059070005109862,0.281451200817578,0.65947879407256,0.0468542701373773,0.0484311399560561,0.0482759846610916,0.0323246515600625,0.0338930218302724,0.0340769234297671,0.0281037577450103,0.0277904389822179,0.0276887197197289,0.0417584654446348,0.0432112168003754,0.0431672959434361
72,15439,5996,1182,38,706,194,0.045728350281754,0.0323549032688459,0.0321489001692047,0.0414732281027546,22617,938,0.0522615731529381,0.265110315249591,0.682628111597471,0.0518480131880422,0.0512697310834663,0.0520416608712033,0.0369225058201158,0.0367391900752721,0.0373806925904757,0.0300339866054164,0.0301166519454127,0.0297373691425759,0.0466102699514776,0.046166598111789,0.0468141160376115
73,12194,4607,958,29,707,204,0.0579793340987371,0.044280442804428,0.0302713987473904,0.0529309082718622,17759,940,0.0539444788557914,0.25941776000901,0.686637761135199,0.0551069099249793,0.0564241115740875,0.0565785071424819,0.0409704128456381,0.0415098658658827,0.0415246612126852,0.0322122114858113,0.0313050165000972,0.0317310061214231,0.0501310589392547,0.0510645332006701,0.051177475897612
74,11345,4538,906,31,699,210,0.0616130453944469,0.0462758924636404,0.0342163355408389,0.0559890404431473,16789,940,0.0539639049377569,0.270296027160641,0.675740067901602,0.0623174116092409,0.0620416787698918,0.0624218778844389,0.0466366789318943,0.0463249276969006,0.046515098190503,0.0316688514090639,0.0337713499187595,0.0337259677527439,0.056452270711278,0.056301296380377,0.0566016890024684
75,11060,4255,983,30,745,210,0.0673598553345389,0.0493537015276146,0.0305188199389624,0.0604368634188244,16298,985,0.0603141489753344,0.261074978524972,0.678610872499693,0.068700714775455,0.0687998433093374,0.0684168485094632,0.0513676913131695,0.0517105010087255,0.0516562114297824,0.0374329868614032,0.0361015368393752,0.0367378968762599,0.0623205594905984,0.0624392374263582,0.062223086189976
76,10074,3865,862,41,777,226,0.0771292435973794,0.0584734799482536,0.0475638051044084,0.0705357746098237,14801,1044,0.0582393081548544,0.261131004661847,0.680629687183298,0.0753814035433161,0.0744090234491606,0.0747812985532654,0.0571271327811127,0.0569332055837212,0.0570897767800864,0.0392027722476585,0.040340803870645,0.0403437243696687,0.0685448820771983,0.0679287247631927,0.0682261411340496
77,9087,3320,759,30,742,211,0.0816551116980302,0.0635542168674699,0.0395256916996047,0.074662008202947,13166,983,0.0576484885310649,0.252164666565396,0.690186844903539,0.0791449520287106,0.0811350289012983,0.0810623332623619,0.0623047926568814,0.0626256237478125,0.0614842225973527,0.0443866525028734,0.0445888323989858,0.0447885828672789,0.0729207327217814,0.0743104612125979,0.0739032678837899
78,9485,3221,738,34,746,209,0.0786505007907222,0.0648866811549208,0.046070460704607,0.0735644153525736,13444,989,0.054894376673609,0.239586432609342,0.705519190717048,0.0888787311318682,0.0876429474366269,0.0890390591896927,0.0684449458054434,0.0648938384605244,0.065102282216641,0.0501770724464256,0.0494361123322058,0.0494008291691204,0.081465768838814,0.079470617675579,0.080442003297145
