"Edad","Mx","qx","lx","dx","Lx","Tx","P_x1","e_0"
25,0.000728756740999854,0.00072849129452903,1e+05,72.849129452903,99963.5754352736,5393403.3917087,0.999635754352736,53.934033917087
26,0.000672715891274529,0.000672489694022585,99927.1508705471,67.1999791134829,99893.5508809903,5293439.81627343,0.981465585239007,52.972988523719
27,0.000618452426857638,0.000618261244274161,99859.9508914336,61.7395374912944,99829.081122688,5193546.26539244,0.981128801998676,52.0082998141947
28,0.000577985847423685,0.00057781886186142,99798.2113539423,57.6652889003404,99769.3787094921,5093717.18426975,0.980778243608244,51.0401651008
29,0.000547860383873788,0.000547710349472631,99740.546065042,54.6289293418752,99713.231600371,4993947.80556026,0.980413247320131,50.0693850453119
30,0.000535621387936086,0.000535477981206335,99685.9171357001,53.3796136625267,99659.2273288688,4894234.57395989,0.980033185070667,49.0965495888199
31,0.000532917373461538,0.000532775410825247,99632.5375220376,53.0817661098654,99605.9966389826,4794575.34663102,0.979637423212383,48.1225859129656
32,0.000555604175088989,0.000555449869955589,99579.4557559277,55.3113957498783,99551.8000580528,4694969.34999203,0.979225272430233,47.1479715805994
33,0.00059406661575413,0.000593890210580366,99524.1443601778,59.1064150518967,99494.5911526519,4595417.54993398,0.978796070296344,46.1738965903909
34,0.000636128894830558,0.000635926629178652,99465.0379451259,63.2524663015706,99433.4117119751,4495922.95878133,0.978349172828902,45.2010379894662
35,0.000666001215784121,0.000665779510802302,99401.7854788244,66.179672108967,99368.6956427699,4396489.54706935,0.977883648669343,44.2294826585981
36,0.000692373429415452,0.000692133821881516,99335.6058067154,68.7535324959177,99301.2290404674,4297120.85142658,0.97739817311541,43.2586162487176
37,0.000731088942983112,0.000730821795116262,99266.8522742195,72.5463791745858,99230.5790846322,4197819.62238612,0.97689121798669,42.2882314308694
38,0.000791835598713295,0.000791522220977424,99194.3058950449,78.5144973103599,99155.0486463897,4098589.04330149,0.976361399962148,41.3187935166168
39,0.000865050071977995,0.000864676077926271,99115.7913977345,85.7030537663515,99072.9398708513,3999433.9946551,0.97580751629431,40.3511280922538
40,0.000951604576750038,0.000951152016444022,99030.0883439682,94.1926682169949,98982.9920098597,3900361.05478424,0.975228259797948,39.3856162304617
41,0.00106010590567673,0.00105954429109657,98935.8956757512,104.826963447768,98883.4821940273,3801378.06277438,0.974622095077981,38.4226375756771
42,0.00121556944115818,0.0012148310853864,98831.0687123034,120.063054473666,98771.0371850666,3702494.58058036,0.973987464398146,37.4628609082261
43,0.00142762418143315,0.00142660585292665,98711.0056578298,140.821698419735,98640.5948086199,3603723.54339529,0.973323110936307,36.5078191573408
44,0.00166479230905512,0.00166340769488649,98570.18395941,163.962402484459,98488.2027581678,3505082.94858667,0.972628145966024,35.5592615108644
45,0.00189562918053163,0.00189383417686725,98406.2215569256,186.365065600876,98313.0390241251,3406594.7458285,0.97190132039589,34.6176765242213
46,0.00209222708547471,0.00209004066562952,98219.8564913247,205.283494239164,98117.2147442051,3308281.70680438,0.971140377309478,33.682412344968
47,0.00229865292867357,0.00229601405895312,98014.5729970855,225.042837583596,97902.0515782937,3210164.49206017,0.970341940789867,32.7519101894738
48,0.00256305694320421,0.0025597765167171,97789.5301595019,250.319342883091,97664.3704880604,3112262.44048188,0.969502481315073,31.8261314417356
49,0.0029021654794329,0.00289796029926226,97539.2108166188,282.664760567933,97397.8784363349,3014598.06999382,0.968619493903304,30.906525127228
50,0.00328877374143633,0.00328337460334694,97256.5460560509,319.329673329679,97096.8812193861,2917200.19155748,0.967691255625154,29.9948981313427
51,0.00367521337230059,0.00366847216332531,96937.2163827212,355.611479890255,96759.4106427761,2820103.3103381,0.966715729177453,29.0920599494414
52,0.00413411075799553,0.00412558294956812,96581.604902831,398.455422429044,96382.3771916165,2723343.89969532,0.965689409218425,28.1973353252437
53,0.00469236895985241,0.00468138556569363,96183.1494804019,450.270407640506,95958.0142765817,2626961.52250371,0.964608811541429,27.3120763532387
54,0.00536836823552702,0.00535399712148697,95732.8790727614,512.553558987225,95476.6022932678,2531003.50822712,0.963471861519644,26.4381843807648
55,0.0060192914930958,0.00600122991700204,95220.3255137742,571.439066179934,94934.6059806842,2435526.90593386,0.96227717504819,25.5778048729895
56,0.00664903324993121,0.00662700167269665,94648.8864475943,627.238328807083,94335.2672831907,2340592.29995317,0.961020916767789,24.7292111698443
57,0.00725210185317508,0.00722590037044141,94021.6481187872,679.391061971056,93681.9525878016,2246257.03266998,0.959695984950016,23.8908493694139
58,0.00802433214058174,0.00799226584274274,93342.2570568161,746.016132759704,92969.2489904363,2152575.08008218,0.958294197313454,23.0610995272156
59,0.00889539498857315,0.00885600615220062,92596.2409240564,820.032879294095,92186.2244844094,2059605.83109174,0.956810217747719,22.2428665628116
60,0.00988503660713012,0.00983641992162593,91776.2080447623,902.749321142786,91324.8333841909,1967419.60660733,0.95524084118778,21.4371420275695
61,0.0107099958165155,0.0106529492953223,90873.4587236195,968.070348073285,90389.4235495829,1876094.77322314,0.953581415434975,20.6451344493121
62,0.0113948498238004,0.011330296311337,89905.3883755462,1018.65469028077,89396.0610304059,1785705.34967356,0.951820438476947,19.8620503391236
63,0.0119989675195125,0.0119274092215916,88886.7336852655,1060.18844703479,88356.6394617481,1696309.28864315,0.949937955303349,19.0839422072762
64,0.0127667991711246,0.0126858205097403,87826.5452382307,1114.15178888278,87269.4693437893,1607952.64918141,0.947912423722903,18.3082762144385
65,0.0139688893610478,0.0138720011365018,86712.3934493479,1202.87442047814,86110.9562391088,1520683.17983762,0.945726343752587,17.5370915199787
66,0.0156123544214272,0.0154914256078855,85509.5190288698,1324.66435280181,84847.1868524689,1434572.22359851,0.943373506473384,16.7767546805423
67,0.0177612325245985,0.0176048902499488,84184.854676068,1482.06512728007,83443.8221124279,1349725.03674604,0.940855409398882,16.0328724440946
68,0.0201674379979221,0.0199661054015493,82702.7895487879,1651.25261313325,81877.1632422213,1266281.21463361,0.938177169541437,15.3112273666006
69,0.022525183324731,0.0222743167901652,81051.5369356546,1805.36761003455,80148.8531306374,1184404.05139139,0.935340458109922,14.6129746106069
70,0.0246686118368957,0.0243680488675279,79246.1693256201,1931.0745266911,78280.6320622745,1104255.19826075,0.932329804988018,13.9344930822259
71,0.0263774853812047,0.0260341279662832,77315.094798929,2012.83107172063,76308.6792630687,1025974.56619848,0.929110017154033,13.2700421420513
72,0.0283131016693421,0.027917880771011,75302.2637272084,2102.27962052343,74251.1239169466,949665.886935409,0.925623225197664,12.6113856334477
73,0.030635984236219,0.0301737824741071,73199.9841066849,2208.72039754321,72095.6239079133,875414.763018462,0.921813424133243,11.9592206706301
74,0.0340953748642403,0.0335238704001438,70991.2637091417,2379.9019241277,69801.3127470779,803319.139110549,0.917644039198831,11.315746433277
75,0.0381550147663711,0.0374407387955668,68611.361785014,2568.86007500084,67326.9317475136,733517.826363471,0.9131088637769,10.6909090168166
76,0.0431122862303442,0.0422025617690242,66042.5017100132,2787.16275779772,64648.9203311143,666190.894615958,0.908213639358572,10.0873055587922
77,0.0483265706550642,0.0471863923921166,63255.3389522155,2984.79124469558,61762.9433298677,601541.974284843,0.902957364242598,9.50974232766758
