"Edad","esc_bajo","esc_medio","esc_alto","alta","baja","media","mx_bajo","mx_medio","mx_alto","mx_st","esc_totales","totales","prop_alto","prop_medio","prop_bajo","mx_bajo_1","mx_bajo_2","mx_bajo_3","mx_medio_1","mx_medio_2","mx_medio_3","mx_alto_1","mx_alto_2","mx_alto_3","mx_st_1","mx_st_2","mx_st_3"
35,35065,52486,28192,16,81,128,0.00230999572223014,0.0024387455702473,0.000567536889897843,0.00194396205386071,115743,225,0.243574125433072,0.453470188261925,0.302955686305003,0.0021783542486017,0.00217388401679684,0.00215579777510545,0.00244142991196575,0.00242775628531346,0.00243590833020518,0.000542708062801055,0.000541610069874816,0.000538072654184033,0.00189605529769175,0.00188655305899544,0.00188334664014347
36,39045,54823,28583,17,81,134,0.00207452938916635,0.00244422961165934,0.000594759122555365,0.00189463540518248,122451,232,0.233423981837633,0.447713779389307,0.31886223877306,0.00223517973867355,0.0022313531522439,0.00224955710842862,0.00248853673761417,0.00250773904748475,0.00251082007680479,0.000571010874223124,0.000552561196112921,0.000548159925161033,0.0019512231809742,0.0019532503951571,0.00195788267568382
37,39207,53821,29052,16,91,139,0.00232101410462417,0.00258263503093588,0.000550736610216164,0.00201507208387942,122080,246,0.237975098296199,0.440866644823067,0.321158256880734,0.00228052546945645,0.00234343415624513,0.00235706915412671,0.00259325049287431,0.00259696489761615,0.00260476503906528,0.000543964651314583,0.000550308509495362,0.000553834021975968,0.00201247270680535,0.00203384457289892,0.00204216068870826
38,42109,54125,28783,14,103,149,0.00244603291457883,0.00275288683602771,0.00048639822117222,0.00212771063135414,125017,266,0.230232688354384,0.432941120007679,0.336826191637937,0.00251459726060537,0.0024964201538911,0.00252582430909268,0.00270910746235995,0.00270959117209494,0.00272320659597952,0.000535950002948378,0.000558632360319622,0.000575298962048881,0.00213783783091722,0.00213938709806874,0.00215815536376875
39,40335,52296,28035,16,112,146,0.00277674476261312,0.00279180052011626,0.000570715177456751,0.00227073077751811,120666,274,0.232335537765402,0.433394659639004,0.334269802595594,0.00269413773161148,0.00273761861714181,0.00269726773286011,0.00282641556105057,0.00286306371822747,0.00285420987797722,0.000595982426695905,0.00061695601633166,0.000623252772198133,0.00226785075648366,0.00230123442033858,0.00228682207155716
40,41264,51115,27366,20,118,150,0.0028596355176425,0.00293455932700773,0.000730833881458744,0.00240511086057873,119745,288,0.228535638231241,0.42686542235584,0.344598939412919,0.00300412085920858,0.00285776442754743,0.00285667357112603,0.0030536681312719,0.00298997474360924,0.00300036624541923,0.000718935619350697,0.000694169939943116,0.000687374691873931,0.00249801467361485,0.00241984469626416,0.00242297106657481
41,35249,46293,24554,21,119,159,0.00337598229737014,0.00343464454669172,0.000855257799136597,0.0028182023827477,106096,299,0.231431910722365,0.436331247172372,0.332236842105263,0.00287503469182221,0.00297463766868884,0.00296276678040473,0.00308984053850525,0.00314806027442097,0.00315480191022301,0.000767591773782745,0.000750998119347016,0.000742784097621469,0.00249366865869397,0.00254783408312169,0.0025455812797812
42,46035,54132,26511,19,110,157,0.002389486260454,0.0029003177418163,0.000716683640752895,0.00225769273275549,126678,286,0.209278643489793,0.427319660872448,0.363401695637759,0.00304475745503572,0.00305589824497791,0.00314592932552502,0.00330067215348574,0.00332637071263882,0.00337294476243595,0.000766466964907606,0.000783184233574274,0.000795887219203917,0.00265181891705625,0.00266906505995774,0.00272115859073762
43,37402,46537,23369,17,126,166,0.00336880380728303,0.0035670541719492,0.000727459454833326,0.00287956163566556,107308,309,0.217775002795691,0.433676892682745,0.348548104521564,0.0032479025880758,0.00340725206290832,0.00343555784708039,0.00358859944592545,0.00364440330024806,0.00365397383273817,0.000815493962032471,0.000853479304690459,0.00087540415111822,0.00286170760412301,0.00294657662913344,0.00296440888034666
44,32368,39782,20951,21,129,171,0.00398541769649036,0.00429842642401086,0.00100233879051119,0.00344786844394797,93101,321,0.225035176850947,0.427299384539371,0.347665438609682,0.00392909614561344,0.00384352323335494,0.00386199514850022,0.004043938301333,0.00399114748532764,0.00395871480188087,0.0009784769871313,0.000989548915089926,0.000995956142913279,0.00332620336622106,0.00327758495194881,0.00327174535832643
45,32032,41722,20736,25,142,178,0.00443306693306693,0.00426633430803892,0.00120563271604938,0.00365118001904964,94490,345,0.219451793840618,0.441549370303736,0.338998835855646,0.00435357096637556,0.00433521014923741,0.00427838576854055,0.00434090470872446,0.00424059362006691,0.00420297792808812,0.00117467579610601,0.00114484020895945,0.00114150516064948,0.00364484388550238,0.00359107449389703,0.00355586595285644
46,31235,39480,19756,26,145,176,0.00464222826956939,0.00445795339412361,0.00131605588175744,0.00383548319350952,90471,347,0.218368316919234,0.436382929336472,0.345248753744294,0.00472296333572321,0.00465642392302931,0.00466371045480184,0.00433693785014328,0.00437719267886981,0.00439411122544918,0.00128136784364105,0.00129012635789905,0.00128392372732835,0.00380217622996767,0.00379893841272347,0.0038071375921407
47,31412,38726,19661,26,160,166,0.0050935948045333,0.00428652584826731,0.00132241493311632,0.00391986547734385,89799,352,0.218944531676299,0.431252018396641,0.349803449927059,0.00489273746698915,0.00499949729213881,0.00501960108391317,0.00445373547774168,0.00456454737741083,0.00461872825490468,0.00141433543395009,0.00141680461512654,0.00143461102299405,0.00394979512270036,0.00403139986980161,0.0040653814469542
48,32980,35523,18697,30,163,164,0.00494238932686477,0.00461672719083411,0.00160453548697652,0.00409403669724771,87200,357,0.214415137614679,0.407373853211009,0.378211009174312,0.00538279107370405,0.0054028820365714,0.00549729441374734,0.00490296880434753,0.00491444470843341,0.00497089632225334,0.00155471056778849,0.00159690209595656,0.0015988041797582,0.00434222825673679,0.00436580605833752,0.00442338299015233
49,30430,31521,17845,31,186,183,0.0061123890897141,0.00580565337394118,0.00173718128327263,0.00501278259561883,79796,400,0.223632763547045,0.395019800491253,0.381347435961702,0.005933117569021,0.0060895039125318,0.0060532777302748,0.00538662984321102,0.00543369688091578,0.00535652786145557,0.0018216602861311,0.0017827058281915,0.00178192630498824,0.0048053947955754,0.00487294304231786,0.00483444220371575
50,29950,29281,17426,37,202,168,0.00674457429048414,0.00573750896485776,0.00212326408814415,0.00530936509385966,76657,407,0.22732431480491,0.381974248927039,0.390701436268051,0.00695260309487035,0.0066674472417212,0.00669680673814209,0.0060114919951888,0.00572144199501753,0.00568526323013213,0.00197174663065491,0.00196617099081665,0.00196523979163779,0.00547120607464138,0.00526457751049188,0.00527011696676389
51,28372,26651,16060,33,227,173,0.0080008459044128,0.00649131364676748,0.00205479452054795,0.00609147053444565,71083,433,0.225933064164427,0.374927901185938,0.399139034649635,0.00711662106127225,0.00733346906017327,0.00730111043171186,0.00576620414665277,0.00590065081446309,0.00583752451616428,0.00210510605566393,0.00214684255590522,0.00214493032398181,0.00551713166125887,0.00567283034748192,0.00564761823010293
52,36642,31165,16844,36,242,158,0.00660444298891982,0.00506978982833307,0.00213725955829969,0.00515055935547129,84651,436,0.198981701338437,0.368158675030419,0.432859623631144,0.00793118302437722,0.0079024149932411,0.00806905219983204,0.00592425630154769,0.00589048073901221,0.00601997371966734,0.00236367498139681,0.00232177742522357,0.00235715132257071,0.00603015330654551,0.006005446832335,0.00613272571205349
53,30256,25597,13798,40,278,159,0.00918826017979905,0.00621166542954252,0.0028989708653428,0.0068484300297196,69651,477,0.198101965513776,0.367503697003632,0.434394337482592,0.00865944089407384,0.00897127254608173,0.00897468531332923,0.00598098176883619,0.00626878960552671,0.00633107935409576,0.00249655123860996,0.00260283398658335,0.0025840360811559,0.00646905552920063,0.00671989995634356,0.0067431471197866
54,29846,24469,13043,32,304,163,0.0101856195135026,0.00666149004863296,0.00245342329218738,0.007408177202411,67358,499,0.193636984471035,0.3632679117551,0.443095103773865,0.0103231937197941,0.0100503684006648,0.0100825044925991,0.00690113074619626,0.00683396771774837,0.00691536727031767,0.00294827573974328,0.00282749683166079,0.00286025341606256,0.00766049103328454,0.00750409457068124,0.00755479339542681
55,27079,21583,11167,39,314,169,0.0115957014660807,0.00783023676041329,0.00349243306169965,0.00872486586772301,59829,522,0.186648615220044,0.360744789316218,0.452606595463738,0.0111684705881266,0.0112258725310506,0.0111256525268575,0.00761979063821266,0.00764334448767793,0.00761507074460523,0.00303766351662913,0.00315042942994353,0.003140367278933,0.00838273714955856,0.00844038565925564,0.00839028749180009
56,29256,22587,11051,35,343,189,0.0117240907847963,0.00836764510559171,0.00316713419600036,0.00901516837854167,62894,567,0.175708334658314,0.359128056730372,0.465163608611314,0.0121859532852312,0.0121007166488571,0.0121497009626703,0.00840911207862488,0.00836790002838939,0.0083821195019048,0.00346534903345818,0.00344317557519468,0.00347879086232821,0.00927792879492383,0.00922638224546338,0.00926197549570292
57,27572,20710,10170,38,365,187,0.0132380676048165,0.00902945436986963,0.00373647984267453,0.0100937521385068,58452,590,0.173988913980702,0.354307808116061,0.471703277903237,0.0129477260732137,0.0131225137081032,0.013173005795781,0.00907479736833062,0.0091351139896471,0.00913773344717358,0.00382651417549672,0.00384276758184641,0.00383542780224501,0.0100184807919077,0.0101191585823897,0.0101471448293953
58,28240,20555,9397,43,392,202,0.0138810198300283,0.00982729262953053,0.00457592848781526,0.0109465218586747,58192,637,0.161482678031345,0.353227247731647,0.485290074237009,0.0142338617658648,0.0142957870303828,0.0144520319817546,0.0099214325219858,0.00991018632348426,0.00997017240598261,0.00423643953658434,0.00422034024969394,0.00422189585867203,0.0110610661603377,0.0110958936603329,0.0111940902145264
59,25734,18886,8415,37,401,206,0.0155824978627497,0.0109075505665572,0.00439691027926322,0.0121429244838314,53035,644,0.158668803620251,0.356104459319317,0.485226737060432,0.0157057732520698,0.0159377952067778,0.0158636112193536,0.0107343290801364,0.0108652169048165,0.0107891172591248,0.00459806703700078,0.00460257974447572,0.00460483111401063,0.0122081340287532,0.0123672184008565,0.0123149388815247
60,26170,18050,8089,39,462,207,0.0176538020634314,0.0114681440443213,0.00482136234392385,0.0135349557437535,52309,708,0.154638781089296,0.345064902789195,0.500296316121509,0.0178737506023987,0.0173572514209002,0.0172916960690662,0.0119398891123272,0.0115919485490737,0.0115996877628482,0.00497323265984205,0.00499157334786224,0.00503849292345058,0.0138324550134786,0.0134817045833847,0.0134709492991368
61,22860,15546,6665,38,466,209,0.0203849518810149,0.0134439727261032,0.00570142535633908,0.0158194848128508,45071,713,0.14787779281578,0.344922455681037,0.507199751503184,0.0184922304082321,0.0185800415795205,0.0184283858595816,0.0121016274547575,0.0123418978346545,0.0122432588108333,0.00540342034674388,0.00552132567801379,0.00556947145766777,0.0144045247079224,0.0145639249131692,0.0144798598763636
62,28157,17555,7033,40,491,200,0.01743793728025,0.0113927655938479,0.00568747333996872,0.0138591335671628,52745,731,0.133339653047682,0.33282775618542,0.533832590766897,0.0193741437279308,0.019347864578324,0.0194104802450824,0.0129841769368787,0.0127959300487716,0.0128728724684675,0.00618732402745543,0.00619551534712727,0.00619178523673469,0.0154547950181068,0.0153939501325367,0.0154530992666109
63,24237,13956,5437,39,492,197,0.0202995420225275,0.014115792490685,0.00717307338605849,0.0166857666743067,43630,728,0.124616089846436,0.319871647948659,0.555512262204905,0.0201772195988091,0.0203035345774028,0.0204692773176873,0.0133019857546787,0.0134807895219763,0.013587375250433,0.00699580166718251,0.006858514685063,0.00686826075149509,0.0163225306715811,0.0164014227541268,0.0165189125271979
64,23778,12919,5045,41,542,186,0.0227941794936496,0.0143973991795031,0.00812685827552032,0.0184226917732739,41742,769,0.120861482439749,0.30949643045374,0.569642087106511,0.0213592404054686,0.021756432797335,0.0218325459499986,0.0141562058743715,0.0144854061805512,0.0146100636585958,0.00739241836055105,0.00755075222229501,0.00760537332200961,0.0174269425726926,0.0177613646949301,0.0178359751139601
65,26687,14403,5380,37,560,201,0.0209839997002286,0.0139554259529265,0.00687732342007435,0.0171723692704971,46470,798,0.115773617387562,0.309941897998709,0.574284484613729,0.0237328383877275,0.0234376704752579,0.0238110545666882,0.0159980269126036,0.01586399527326,0.016110810164272,0.00826403663915146,0.00840685305867081,0.00852048561718709,0.0195346208405167,0.0193451378928233,0.0196366764149338
66,21371,11150,4291,42,586,219,0.0274203359693042,0.0196412556053812,0.00978792822185971,0.023008801477779,36812,847,0.116565250461806,0.302890361838531,0.580544387699663,0.0252209326325776,0.0262390604274718,0.0264420988846349,0.0174377530328049,0.0179830290390046,0.0179544506073506,0.00956410417630993,0.00960385157059546,0.00956183810667939,0.0210738502652607,0.021803526657048,0.0218907822635955
67,22305,11594,3991,48,608,217,0.0272584622282,0.018716577540107,0.0120270608869957,0.0230403800475059,37890,873,0.1053312219583,0.30599102665611,0.58867775138559,0.0297634102621104,0.029649565751175,0.029955117800403,0.0205133071716055,0.0200163275097872,0.0200945402452497,0.010983413896325,0.0106748096907719,0.010524045946919,0.0248021088653668,0.0245236822409151,0.0246911977775599
68,18491,10094,3682,41,640,234,0.034611432588827,0.0231820883693283,0.0111352525801195,0.0283571450708154,32267,915,0.114110391421576,0.31282734682493,0.573062261753494,0.0339643543588372,0.0339767272225622,0.0339615948204954,0.0220979223249513,0.0222842641869572,0.0221167342905641,0.0114769109996808,0.0112934765793897,0.0112799718576459,0.0276950875921179,0.0277463844347167,0.0276923130018937
69,17265,10043,3461,39,691,245,0.0400231682594845,0.0243951010654187,0.0112684195319272,0.0316877376580324,30769,975,0.112483343625077,0.32639994799961,0.561116708375313,0.038202417046739,0.0382584914877491,0.0378201326637181,0.0242415630643147,0.024049611174948,0.0238899937213243,0.0114201048421634,0.011871629302776,0.0118589911584557,0.0307419568466654,0.0308068723300493,0.0305523748188751
70,19013,10339,3711,44,760,260,0.0399726502919055,0.0251474997581971,0.0118566424144435,0.0321809878111484,33063,1064,0.112240268578169,0.31270604603333,0.575053685388501,0.0426087030576711,0.0412251792808431,0.0410886522694174,0.0258093481355779,0.0253361058020676,0.0254522598981076,0.0127178720664839,0.0124118675932015,0.0126783639925671,0.0339835725513646,0.0331038676918594,0.0331330403168363
71,17583,9288,3327,50,841,259,0.0478302906216232,0.027885443583118,0.0150285542530809,0.0380819921849129,30198,1150,0.110172859129744,0.307570037750844,0.582257103119412,0.0428644177381191,0.04378228603966,0.0435635649754805,0.0259574062063102,0.0269710627173073,0.0271139277974974,0.0130976258709572,0.0137515950817239,0.0138849531038158,0.0345860736775483,0.0354883809286001,0.0354533793291099
72,21966,10266,3385,42,896,255,0.0407903123008286,0.0248392752776154,0.0124076809453471,0.0334952410365837,35617,1193,0.0950388859252604,0.28823314709268,0.616727966982059,0.0458737373231899,0.0456832296059386,0.0462660817910883,0.0291464338100338,0.0290346148731174,0.029488306279294,0.0154392873077307,0.0154913966365219,0.0157374185641459,0.0378954965568873,0.0377678893668702,0.0382378016862215
73,18061,8181,2754,52,885,284,0.0490006090471181,0.034714582569368,0.018881626724764,0.0421092564491654,28996,1221,0.094978617740378,0.282142364464064,0.622879017795558,0.0483115337565067,0.0493327297276662,0.0496430715781456,0.0320000046030081,0.0324592412474571,0.0324427209162652,0.0179372767308779,0.0179692639741919,0.0178929655142975,0.0408220978661749,0.0414571347631943,0.0416089095465995
74,16321,7271,2442,55,900,265,0.0551436799215734,0.036446155962041,0.0225225225225225,0.0468617961127756,26034,1220,0.0938004148421295,0.279288622570485,0.626910962587386,0.053812918103302,0.053913255400832,0.0542391967270697,0.0362312853293295,0.035834306628221,0.0359617851630105,0.0205312278839671,0.0202182359321788,0.0200926394953247,0.0456538098665206,0.0456017045097342,0.045811122091311
75,14888,6794,2427,49,853,255,0.0572944653412144,0.0375331174565793,0.0201895344046147,0.0479903770376208,24109,1157,0.100667800406487,0.281803475880377,0.617528723713136,0.0596153143426875,0.0594716050527108,0.0594327952362146,0.0392716299523255,0.0395918076133534,0.0395127265695845,0.0221862031816913,0.0220904185796034,0.0219990099811151,0.0503292057965071,0.0503745270010046,0.0503721762705198
76,12619,5475,1929,46,838,240,0.0664077977652746,0.0438356164383562,0.0238465526179368,0.056135444239125,20023,1124,0.0963392099086051,0.273435549118514,0.630225240972881,0.064986582712143,0.0649135252551011,0.0651971637018659,0.0432725075584053,0.0431120654671792,0.0432616272577534,0.0235538246731518,0.0236883754315631,0.0238106731737595,0.0551405653399861,0.0551402973008206,0.0553732630416838
77,11690,4706,1615,43,833,228,0.0712574850299401,0.0484487887802805,0.026625386996904,0.0612958747432125,18011,1104,0.0896674254622175,0.261284770418078,0.649047804119705,0.0701386787104726,0.0712063607977857,0.0714621645163081,0.0467920588908067,0.0470810086927277,0.0470290160056573,0.0253250984398463,0.0256532255101119,0.0257841402040336,0.0599511207659687,0.0606049648232262,0.0607426220155587
78,11615,4533,1490,38,845,218,0.0727507533362032,0.0480917714537834,0.025503355704698,0.0624220433155687,17638,1101,0.0844766980383263,0.257001927656197,0.658521374305477,0.0784938209707415,0.0782666074960374,0.0792646168259005,0.0511784596289712,0.0508939738570651,0.0511782740482228,0.0280807534173376,0.0280108196704257,0.0285054772750941,0.0667232083637237,0.0664826039226293,0.0671708107568563
79,8702,3667,1339,43,796,209,0.0914732245460814,0.0569948186528497,0.0321135175504108,0.0764517070323898,13708,1048,0.0976801867522614,0.267508024511234,0.634811788736504,0.086167322806898,0.0883208821838782,0.0875412659012215,0.0547114030514174,0.0555598395948755,0.0554349501894337,0.0306266071540933,0.0318523866447447,0.0317537249119811,0.0727734826381955,0.0744248635247136,0.073933641593624
80,8878,3675,1255,43,837,217,0.0942779905384095,0.0590476190476191,0.0342629482071713,0.079446697566628,13808,1097,0.0908893395133256,0.266150057937428,0.642960602549247,0.100301502773995,0.0960363080237487,0.0964221571785919,0.0607896561042379,0.0598510371163606,0.0604034119591865,0.036849799362803,0.0353979684207727,0.0354484417019746,0.0837778995722216,0.080893457333529,0.0813177170536392
81,6817,2744,1064,47,785,182,0.115153293237495,0.0663265306122449,0.0441729323308271,0.0954352941176471,10625,1014,0.100141176470588,0.258258823529412,0.6416,0.101640098490353,0.104909281328149,0.103624925611241,0.0640520521934264,0.0657993591663236,0.0658378738981835,0.0387174987454218,0.0390949700404064,0.0389042218454194,0.0861289897901697,0.0886348303026751,0.0878837005789886
82,7781,2890,981,37,743,193,0.0954890116951549,0.0667820069204152,0.0377166156982671,0.0835049776862341,11652,973,0.0841915550978373,0.248026089941641,0.667782354960522,0.112786242720098,0.109929187481827,0.111369918397441,0.0725563692013063,0.0718632254118664,0.0727960102554565,0.0417176120129943,0.0422197270750791,0.0429404883792336,0.0959976015456339,0.0941228141007617,0.0952927777059836
83,5614,2105,809,35,717,178,0.127716423227645,0.0845605700712589,0.0432632880098888,0.109052532833021,8528,930,0.0948639774859287,0.246833958724203,0.658302063789869,0.115361221235029,0.119271286382349,0.119121301465349,0.0789812548408665,0.0807254461881794,0.0808562993838147,0.0462240704668212,0.0475067680222154,0.0482783539069525,0.100241850966481,0.103120688714514,0.103122391196733
84,5420,2021,676,39,666,173,0.122878228782288,0.0856011875309253,0.0576923076923077,0.10816804238019,8117,878,0.0832820007391894,0.248983614635949,0.667734384624861,0.129666395191919,0.128163430531872,0.129287060611262,0.0906387145223655,0.0899802265513981,0.0907165093720454,0.0545786215868308,0.055108566623563,0.0549200764726669,0.113122613631426,0.112123670774924,0.1129756387808
85,4588,1710,669,42,635,174,0.138404533565824,0.101754385964912,0.062780269058296,0.122147265681068,6967,851,0.0960241136787714,0.245442801779819,0.658533084541409,0.139462675168669,0.140426464919563,0.140686656240904,0.100320710290962,0.101443855376559,0.101135998677926,0.0645230078170371,0.0621448947722221,0.0620035443105891,0.123006547726865,0.123682556852961,0.123786559795931
86,4104,1464,591,40,597,154,0.157105263157895,0.113606557377049,0.0730964467005076,0.138704335119338,6159,791,0.0959571358986848,0.237700925474915,0.6663419386264,0.152150324398102,0.153470073271277,0.154960988533415,0.113372141316348,0.111983914105823,0.112191610785332,0.0673330549127985,0.0687571715359822,0.0686737774882254,0.134918509200593,0.135553451759909,0.136474279819462
87,3570,1186,490,30,532,137,0.160941176470588,0.124755480607083,0.0661224489795918,0.143903926801372,5246,699,0.09340449866565,0.226077011056043,0.680518490278307,0.16879722024706,0.170986427409405,0.172209560785527,0.122258890710158,0.123147062873614,0.12261204480069,0.074415451878111,0.075119266156472,0.0745516074966475,0.148735298352268,0.150186830845517,0.150604744609481
88,2804,984,437,34,489,117,0.188345221112696,0.128414634146341,0.0840274599542334,0.163597633136095,4225,640,0.103431952662722,0.232899408284024,0.663668639053254,0.192011737583054,0.1921721816759,0.193689873885781,0.133810156594337,0.132705157422633,0.132864555883704,0.0836092916785067,0.0797783847974882,0.0793168236548893,0.166906684983689,0.166073951223019,0.166760353974194
89,2110,845,354,33,443,116,0.226748815165877,0.148260355029586,0.100677966101695,0.193218495013599,3309,592,0.106980961015413,0.255364158355999,0.637654880628589,0.215707587197585,0.217911012572037,0.214373947929649,0.142046424963404,0.142741447354866,0.140720947468036,0.0813104108358471,0.0830528200107077,0.0810730314663489,0.182579870333099,0.184020279854045,0.181102422081513
90,1671,672,310,17,359,93,0.232028725314183,0.149464285714286,0.0592258064516129,0.190923482849604,2653,469,0.116848850358085,0.253298153034301,0.629852996607614,0.246013712935473,0.233038649541009,0.230408612096569,0.152367760506857,0.146716237626608,0.146574530675982,0.0842387575177693,0.0803878895908508,0.0818783438370654,0.202574284245347,0.193213035167476,0.191938679183083
91,1195,515,256,22,309,76,0.27926359832636,0.159378640776699,0.0928125,0.223580874872838,1966,407,0.130213631739573,0.261953204476094,0.607833163784334,0.237394648489968,0.24027617417666,0.236696449592389,0.145734527409563,0.150265907046471,0.149737918495163,0.0756145004189359,0.0821943219096377,0.0819235135481542,0.194484950923982,0.198582722527727,0.196403819238878
92,1301,488,231,16,242,58,0.200891621829362,0.128360655737705,0.0748051948051948,0.168950495049505,2020,316,0.114356435643564,0.241584158415842,0.644059405940594,0.237420161104539,0.236774525059498,0.239891768448652,0.152695433222993,0.15223161081241,0.153463407129734,0.0867297077922078,0.0831883291439743,0.0851260171621708,0.198688932413851,0.19741570002143,0.199792707207396
93,912,317,140,12,196,50,0.232105263157895,0.170347003154574,0.0925714285714286,0.203535427319211,1369,258,0.102264426588751,0.231555880204529,0.66617969320672,0.235508765583988,0.242624606109798,0.241691127812623,0.158264871804673,0.15789270353032,0.155516003639007,0.0872207792207792,0.0899954004329004,0.0900376883157955,0.199073216726456,0.20337969907303,0.201899920616938
94,612,276,126,11,155,45,0.273529411764706,0.176086956521739,0.0942857142857143,0.224733727810651,1014,211,0.124260355029586,0.272189349112426,0.603550295857988,0.254944891640867,0.245674252268573,0.243361544397203,0.162717805563296,0.156423696574292,0.153727575379227,0.0960357142857143,0.0969293353705118,0.0961604861641626,0.212376948078783,0.204904362756353,0.202596284385309
95,500,221,96,9,120,29,0.2592,0.141719457013575,0.10125,0.208861689106487,817,158,0.11750305997552,0.270501835985312,0.611995104039168,0.246569099580864,0.241785774813237,0.235719089146493,0.148288412354909,0.146866326033067,0.144322686837161,0.107531512605042,0.101556722689076,0.0987320473644003,0.203262923463819,0.199504791326545,0.194899275769885
96,407,187,68,8,78,22,0.206977886977887,0.127058823529412,0.127058823529412,0.17619335347432,662,108,0.102719033232628,0.282477341389728,0.614803625377644,0.223843333217981,0.219697240357669,0.216978772655717,0.129592760180995,0.129678037904125,0.128495421463227,0.101102941176471,0.0977100840336135,0.0944855114459577,0.182874502437033,0.180288673226756,0.177998411685277
97,284,126,72,5,54,14,0.205352112676056,0.12,0.075,0.16356846473029,482,73,0.149377593360996,0.261410788381743,0.589211618257261,0.188679288274161,0.189453302796246,0.189227564293262,0.111152941176471,0.108941900452489,0.109134750694035,0.0844957983193277,0.084189727615184,0.0844579268489005,0.154728593779417,0.154201770502529,0.15432458120333
