"Edad","Mx","qx","lx","dx","Lx","Tx","P_x1","e_0"
25,0.00357065491021503,0.00356429148277283,1e+05,356.429148277283,99821.7854258614,4749672.45080255,0.998217854258614,47.4967245080255
26,0.00360454774746267,0.00359806305242724,99643.5708517227,358.523850693499,99464.308926376,4649850.66537668,0.978983438024448,46.6648337231513
27,0.00363936001568263,0.0036327495739095,99285.0470010292,360.677712188573,99104.7081449349,4550386.35645031,0.978609139070423,45.8315375164514
28,0.00367559482958859,0.00366885222245889,98924.3692888407,362.938892120707,98742.8998427803,4451281.64830537,0.978220594828294,44.9968160555916
29,0.00371377564166325,0.00370689235838983,98561.4303967199,365.356613169572,98378.7520901352,4352538.74846259,0.977816973257495,44.1606694519669
30,0.00375444854398463,0.00374741380782738,98196.0737835504,367.981322770912,98012.0831221649,4254159.99637246,0.977397386266834,43.3231170296048
31,0.0037981853491885,0.00379098591560668,97828.0924607795,370.864920669483,97642.6600004447,4156147.91325029,0.976960884591614,42.4841966014675
32,0.00384558751612754,0.0038382074348297,97457.22754011,374.06105532234,97270.1970124488,4058505.25324985,0.976506452119005,41.6439637745647
33,0.00389729099957301,0.00388971133109221,97083.1664847876,377.62549273419,96894.3537384205,3961235.0562374,0.976032999603842,40.8024913037638
34,0.00395397212092561,0.0039461705966638,96705.5409920534,381.616562397307,96514.7327108548,3864340.70249898,0.9755393577097,39.9598685127724
35,0.00401639329729592,0.0040083437548009,96323.9244296561,386.099400925526,96130.8747291934,3767825.96978812,0.975024269302021,39.116200799519
36,0.00408570609069449,0.0040773766094708,95937.8250287306,391.174643735649,95742.2377068628,3671695.09505893,0.974486381404022,38.2716107433055
37,0.00416332431930475,0.00415467568813913,95546.650384995,396.965345437668,95348.1677122761,3575952.85735207,0.973924240649583,37.4262503493649
38,0.00425079052031739,0.00424177507168537,95149.6850395573,403.603562079509,94947.8832585175,3480604.68963979,0.973336290629155,36.5803069993639
39,0.00434980319375297,0.00434036333061419,94746.0814774778,411.232417764229,94540.4652685957,3385656.80638127,0.972720865560765,35.7340034921242
40,0.0044622516861793,0.00445231800441799,94334.8490597136,420.008746912616,94124.8446862572,3291116.34111268,0.972076181764671,34.8875985271298
41,0.00459025880841214,0.00457974769481393,93914.8403128009,430.106273431368,93699.7871760853,3196991.49642642,0.971400328967272,34.0413877697949
42,0.00473623283720635,0.00472504338438916,93484.7340393696,441.719424114104,93263.8743273125,3103291.70925034,0.970691261681233,33.1957055998409
43,0.00490293102545633,0.00489094105214222,93043.0146152555,455.067899796822,92815.4806653571,3010027.83492302,0.969946790999599,32.3509276582435
44,0.00509350969152794,0.00508057072341882,92587.9467154586,470.399611424021,92352.7469097466,2917212.35425767,0.969164577287794,31.5074743284117
45,0.00531082080314649,0.00529675574285233,92117.5471040346,487.924146640765,91873.5850307143,2824859.60734792,0.968342124022971,30.6658144528926
46,0.00555723244259787,0.00554183381326857,91629.6229573939,507.796142802336,91375.7248859927,2732986.02231721,0.96747676068866,29.8264462311276
47,0.00583543374498888,0.00581845713443585,91121.8268145915,530.188443332188,90856.7325929254,2641610.29743121,0.966565608407862,28.9898742131913
48,0.00614852084393938,0.00612967662170181,90591.6383712593,555.297447845973,90313.9896473364,2550753.56483829,0.965605550265579,28.1566114786983
49,0.00650004473640712,0.00647898788087097,90036.3409234134,583.344361680763,89744.668742573,2460439.57519095,0.964593212416793,27.3271831124706
50,0.00689406687986789,0.00687038443497533,89452.9965617326,614.576475239629,89145.7083241128,2370694.90644838,0.963524945035235,26.5021295827953
51,0.00733522349852786,0.00730841905493344,88838.420086493,649.268402170307,88513.7858854078,2281549.19812427,0.962396802692057,25.6820100571684
52,0.0078287997349879,0.00779827417160389,88189.1516843227,687.723183795511,87845.2900924249,2193035.41223886,0.96120452455806,24.8674056882748
53,0.00838081397753061,0.00834584150496109,87501.4285005272,730.273053723085,87136.2919736656,2105190.12214643,0.95994351500109,24.0589229024273
54,0.00899766172217971,0.00895736405632908,86771.1554468041,777.240828925346,86382.5350323414,2018053.83017277,0.958608825370688,23.2571967006934
55,0.00968529232498162,0.00963861591859173,85993.9146178787,828.862314337904,85579.4834607098,1931671.29514043,0.957195128424822,22.462883608962
56,0.0104499390160628,0.0103956222070142,85165.0523035408,885.343708988211,84722.3804490467,1846091.81167972,0.955696663466499,21.6766356826738
57,0.011298247090981,0.0112347804283349,84279.7085945526,946.864020623844,83806.2765842407,1761369.43123067,0.954107168498863,20.8990925645478
58,0.0122372268157877,0.0121628072999645,83332.8445739288,1013.56133031059,82826.0639087735,1677563.15464643,0.95241981886464,20.1308759256163
59,0.0132741866123618,0.0131866654831528,82319.2832436182,1085.51685094649,81776.5248181449,1594737.09073766,0.950627156015339,19.3725823148647
60,0.0144166426866426,0.0143134666197109,81233.7663926717,1162.7368036549,80652.3979908442,1512960.56591951,0.948720999032939,18.6247743162134
61,0.0156722011265288,0.0155503470433039,80071.0295890168,1245.13229822386,79448.4634399049,1432308.16792867,0.946692333027314,17.8879699097204
62,0.0170484085034481,0.0169043126893491,78825.8972907929,1332.49761582208,78159.6484828819,1352859.70448876,0.944531166393613,17.1626299349057
63,0.0185533433774994,0.0183828120652541,77493.3996749708,1424.54660252261,76781.1263737095,1274700.05600588,0.942226345996152,16.4491435574169
64,0.0202002588707491,0.0199982737177161,76068.8530724482,1521.24574513555,75308.2301998805,1197918.92963217,0.939765338510854,15.7478242572064
65,0.0220062069357495,0.0217667056216398,74547.6073273127,1622.65582349121,73736.2794155671,1122610.69943229,0.937134117896439,15.0589769367553
66,0.023990768013312,0.023706400634288,72924.9515038215,1728.78811658562,72060.5574455287,1048874.42001672,0.934317141772427,14.382929277118
67,0.0261764656357483,0.0258382881054094,71196.1633872359,1839.5869815992,70276.3698964363,976813.862571194,0.931297249632249,13.7200351268692
68,0.0285892628521519,0.0281863493765673,69356.5764056367,1954.90869413186,68379.1220585707,906537.492674758,0.928055515396298,13.0706782205167
69,0.0312591524213294,0.0307781037038701,67401.6677115048,2074.49551863849,66364.4199521856,838158.370616187,0.924571104216753,12.4352764415816
70,0.0342208604583177,0.0336451770046322,65327.1721928663,2197.94427164108,64228.2000570458,771793.950664001,0.920821145169264,11.81428683895
71,0.037514687722633,0.0368239678944978,63129.2279212252,2324.66866217563,61966.8935901374,707565.750606956,0.916780638145987,11.2082116937955
72,0.0411872488294898,0.0403561690414325,60804.5592590496,2453.83907194801,59577.6397230756,645598.857016818,0.912422423588222,10.6176060625048
73,0.0452872462859277,0.0442844850943706,58350.7201871016,2584.03159837149,57058.7043879159,586021.217293742,0.907717247210796,10.0430845654461
74,0.0498647259592578,0.0486517235286567,55766.6885887301,2713.14551532759,54410.1158310663,528962.512905827,0.902633722629679,9.4852774351878
75,0.0549751443561566,0.0535044372747202,53053.5430734025,2838.59996757253,51634.2430896163,474552.39707476,0.897138049476952,8.94478237614009
76,0.0606800271340887,0.0588932064513481,50214.94310583,2957.31901127434,48736.2836001928,422918.153985144,0.8911937998672,8.42215738637455
77,0.0670475059182023,0.0648727285911304,47257.6240945556,3065.73102174777,45724.7585836818,374181.870384951,0.884761902176692,7.91791541691278
78,0.0741528740559603,0.0715018405668006,44191.8930728079,3159.80169283701,42611.9922263894,328457.111801269,0.877800710823747,7.43251960852013
